index,input,match,non_exact,street,coordinate,tiger,lr
"228104","2192  DODSON WOODS DR  FAIRBURN, fulton_county, GA, 302135812","Match","Non_Exact","2192 DODSON WOODS DR, FAIRBURN, GA, 30213","-84.59532903399997,33.59495573400005","643407639","L"
"228103","2186  DODSON WOODS DR  FAIRBURN, fulton_county, GA, 302135812","Match","Non_Exact","2186 DODSON WOODS DR, FAIRBURN, GA, 30213","-84.59524302799997,33.59495573400005","643407639","L"
"228106","2177  DODSON WOODS DR  FAIRBURN, fulton_county, GA, 302135810","Match","Non_Exact","2177 DODSON WOODS DR, FAIRBURN, GA, 30213","-84.59509968399999,33.59494476900005","643407639","R"
"228105","2181  DODSON WOODS DR  FAIRBURN, fulton_county, GA, 302135810","Match","Non_Exact","2181 DODSON WOODS DR, FAIRBURN, GA, 30213","-84.59515702099998,33.59494476900005","643407639","R"
"228100","625  STREAM CT  FAIRBURN, fulton_county, GA, 302135820","Match","Non_Exact","625 STREAM CT, FAIRBURN, GA, 30213","-84.59319588099999,33.595513367000024","650667876","L"
"228102","609  STREAM CT  FAIRBURN, fulton_county, GA, 302135820","Match","Non_Exact","609 STREAM CT, FAIRBURN, GA, 30213","-84.59319622399994,33.595249772000045","650667876","L"
"228101","623  STREAM CT  FAIRBURN, fulton_county, GA, 302135820","Match","Non_Exact","623 STREAM CT, FAIRBURN, GA, 30213","-84.59319588099999,33.595480415000054","650667876","L"
"228119","5207  TYE TRL  FAIRBURN, fulton_county, GA, 302135814","Match","Non_Exact","5207 TYE TRL, FAIRBURN, GA, 30213","-84.58972744199997,33.59320164600007","643408008","L"
"228118","904  MONTCREST   FAIRBURN, fulton_county, GA, 302135817","No_Match"
"228126","6235  KOWETA RD  FAIRBURN, fulton_county, GA, 302132519","Match","Non_Exact","6235 KOWETA RD, FAIRBURN, GA, 30213","-84.59225093599997,33.600631201000056","17410904","R"
"228125","6225  KOWETA RD  FAIRBURN, fulton_county, GA, 302132519","Match","Non_Exact","6225 KOWETA RD, FAIRBURN, GA, 30213","-84.59205182199997,33.60092674200007","17410904","R"
"228128","419  LAKE RIDGE LN  FAIRBURN, fulton_county, GA, 302135803","Match","Non_Exact","419 LAKE RIDGE LN, FAIRBURN, GA, 30213","-84.58617954099998,33.59468405600006","639811622","L"
"228127","407  LAKE RIDGE LN  FAIRBURN, fulton_county, GA, 302135803","Match","Non_Exact","407 LAKE RIDGE LN, FAIRBURN, GA, 30213","-84.58590461899996,33.59493192300005","639811622","L"
"228122","2113  DODSON WOODS DR  FAIRBURN, fulton_county, GA, 302135808","Match","Non_Exact","2113 DODSON WOODS DR, FAIRBURN, GA, 30213","-84.59418218399998,33.59494505600003","643407639","R"
"228121","2131  DODSON WOODS DR  FAIRBURN, fulton_county, GA, 302135808","Match","Non_Exact","2131 DODSON WOODS DR, FAIRBURN, GA, 30213","-84.59444030199995,33.59494476900005","643407639","R"
"228124","808  PARKER LN  FAIRBURN, fulton_county, GA, 302135807","Match","Non_Exact","808 PARKER LN, FAIRBURN, GA, 30213","-84.58805918099995,33.59385860800006","643408200","R"
"228123","2122  DODSON WOODS DR  FAIRBURN, fulton_county, GA, 302135809","Match","Non_Exact","2122 DODSON WOODS DR, FAIRBURN, GA, 30213","-84.59432562699999,33.59495573400005","643407639","L"
"228120","5205  TYE TRL  FAIRBURN, fulton_county, GA, 302135814","Match","Non_Exact","5205 TYE TRL, FAIRBURN, GA, 30213","-84.58962581399999,33.593333320000056","643408008","L"
"228108","2171  DODSON WOODS DR  FAIRBURN, fulton_county, GA, 302135810","Match","Non_Exact","2171 DODSON WOODS DR, FAIRBURN, GA, 30213","-84.59501367699994,33.59494476900005","643407639","R"
"228107","2175  DODSON WOODS DR  FAIRBURN, fulton_county, GA, 302135810","Match","Non_Exact","2175 DODSON WOODS DR, FAIRBURN, GA, 30213","-84.59507101499997,33.59494476900005","643407639","R"
"228109","2163  DODSON WOODS DR  FAIRBURN, fulton_county, GA, 302135810","Match","Non_Exact","2163 DODSON WOODS DR, FAIRBURN, GA, 30213","-84.59489900199998,33.59494476900005","643407639","R"
"228115","713  STONEY DR  FAIRBURN, fulton_county, GA, 302135819","Match","Non_Exact","713 STONEY DR, FAIRBURN, GA, 30213","-84.59114535199996,33.59331272500003","643408009","L"
"228114","708  STONEY DR  FAIRBURN, fulton_county, GA, 302135818","Match","Non_Exact","708 STONEY DR, FAIRBURN, GA, 30213","-84.59113125599998,33.593253806000064","643408009","R"
"228117","902  MONTCREST   FAIRBURN, fulton_county, GA, 302135817","No_Match"
"228116","709  STONEY DR  FAIRBURN, fulton_county, GA, 302135819","Match","Non_Exact","709 STONEY DR, FAIRBURN, GA, 30213","-84.59114441799994,33.59325366200005","643408009","L"
"228111","2135  DODSON WOODS DR  FAIRBURN, fulton_county, GA, 302135826","Match","Non_Exact","2135 DODSON WOODS DR, FAIRBURN, GA, 30213","-84.59449763899994,33.59494476900005","643407639","R"
"228110","2161  DODSON WOODS DR  FAIRBURN, fulton_county, GA, 302135810","Match","Non_Exact","2161 DODSON WOODS DR, FAIRBURN, GA, 30213","-84.59487033399995,33.59494476900005","643407639","R"
"228113","5208  TYE TRL  FAIRBURN, fulton_county, GA, 302135816","Match","Non_Exact","5208 TYE TRL, FAIRBURN, GA, 30213","-84.58970463799994,33.59325146700007","643408008","R"
"228112","5202  TYE TRL  FAIRBURN, fulton_county, GA, 302135816","Match","Non_Exact","5202 TYE TRL, FAIRBURN, GA, 30213","-84.58950734499996,33.59351759900005","643408008","R"
"228148","2350  VILLAGE GREEN DR  FAIRBURN, fulton_county, GA, 302135108","Match","Non_Exact","2350 VILLAGE GREEN DR, FAIRBURN, GA, 30213","-84.59856515399997,33.58554791300003","627551009","R"
"228147","410  LAKE RIDGE LN  FAIRBURN, fulton_county, GA, 302135800","Match","Non_Exact","410 LAKE RIDGE LN, FAIRBURN, GA, 30213","-84.58605225999997,33.59480771700004","639811622","R"
"228149","5795  DODSON RD  FAIRBURN, fulton_county, GA, 302132576","Match","Non_Exact","5795 DODSON RD, FAIRBURN, GA, 30213","-84.58228676299996,33.597991069000045","623912831","L"
"228144","808  LAKE CHASE   FAIRBURN, fulton_county, GA, 302135801","Match","Non_Exact","808 LAKE CHASE, FAIRBURN, GA, 30213","-84.58626080899995,33.59568624000008","643408594","R"
"228143","816  LAKE CHASE   FAIRBURN, fulton_county, GA, 302135801","Match","Non_Exact","816 LAKE CHASE, FAIRBURN, GA, 30213","-84.58581446399995,33.59614756600007","643408595","R"
"228146","436  LAKE RIDGE LN  FAIRBURN, fulton_county, GA, 302135800","Match","Non_Exact","436 LAKE RIDGE LN, FAIRBURN, GA, 30213","-84.58696797399995,33.59479833600005","639811622","R"
"228145","802  LAKE CHASE   FAIRBURN, fulton_county, GA, 302135801","Match","Non_Exact","802 LAKE CHASE, FAIRBURN, GA, 30213","-84.58680671699994,33.595136155000034","643408554","R"
"228140","832  LAKE CHASE   FAIRBURN, fulton_county, GA, 302135801","Match","Non_Exact","832 LAKE CHASE, FAIRBURN, GA, 30213","-84.58565250599997,33.59642204000005","643408595","R"
"228142","820  LAKE CHASE   FAIRBURN, fulton_county, GA, 302135801","Match","Non_Exact","820 LAKE CHASE, FAIRBURN, GA, 30213","-84.58575825099996,33.59620866800003","643408595","R"
"228141","822  LAKE CHASE   FAIRBURN, fulton_county, GA, 302135801","Match","Non_Exact","822 LAKE CHASE, FAIRBURN, GA, 30213","-84.58573164199998,33.59624048000006","643408595","R"
"228129","427  LAKE RIDGE LN  FAIRBURN, fulton_county, GA, 302135803","Match","Non_Exact","427 LAKE RIDGE LN, FAIRBURN, GA, 30213","-84.58642912799996,33.59459934000006","639811622","L"
"228137","1211  HADLEY DR  UNION CITY, fulton_county, GA, 30291","No_Match"
"228136","1030  ELDON LN  UNION CITY, fulton_county, GA, 30291","No_Match"
"228139","807  LAKE CHASE   FAIRBURN, fulton_county, GA, 302135822","Match","Non_Exact","807 LAKE CHASE, FAIRBURN, GA, 30213","-84.58583076899998,33.59614787000004","643408595","L"
"228138","1215  HADLEY DR  FAIRBURN, fulton_county, GA, 302135823","Match","Non_Exact","1215 HADLEY DR, FAIRBURN, GA, 30213","-84.58719374999998,33.597201546000065","643408596","L"
"228133","466  LAKE RIDGE LN  FAIRBURN, fulton_county, GA, 302135800","Match","Non_Exact","466 LAKE RIDGE LN, FAIRBURN, GA, 30213","-84.58837478099997,33.597597033000056","643408681","R"
"228132","476  LAKE RIDGE LN  FAIRBURN, fulton_county, GA, 302135800","Match","Non_Exact","476 LAKE RIDGE LN, FAIRBURN, GA, 30213","-84.58833454799998,33.59792318600006","643408681","R"
"228135","1027  ELDON LN  FAIRBURN, fulton_county, GA, 302135821","Match","Non_Exact","1027 ELDON LN, FAIRBURN, GA, 30213","-84.58754635699995,33.597545859000036","650643527","L"
"228134","462  LAKE RIDGE LN  FAIRBURN, fulton_county, GA, 302135800","Match","Non_Exact","462 LAKE RIDGE LN, FAIRBURN, GA, 30213","-84.58839087399997,33.59746657200003","643408681","R"
"228131","483  LAKE RIDGE LN  FAIRBURN, fulton_county, GA, 302135802","Match","Non_Exact","483 LAKE RIDGE LN, FAIRBURN, GA, 30213","-84.58790265099998,33.595439912000074","636763420","L"
"228130","433  LAKE RIDGE LN  FAIRBURN, fulton_county, GA, 302135802","Match","Non_Exact","433 LAKE RIDGE LN, FAIRBURN, GA, 30213","-84.58663126899995,33.59461353100005","639811622","L"
"228169","4494  RAVENWOOD DR  UNION CITY, fulton_county, GA, 302916039","Match","Non_Exact","4494 RAVENWOOD DR, UNION CITY, GA, 30291","-84.57155262099997,33.593263888000024","629545942","L"
"228166","4507  RAVENWOOD PL  UNION CITY, fulton_county, GA, 302911097","Match","Non_Exact","4507 RAVENWOOD PL, UNION CITY, GA, 30291","-84.57184128199998,33.59990947600005","17405481","R"
"228165","4497  RAVENWOOD DR  UNION CITY, fulton_county, GA, 302916036","Match","Non_Exact","4497 RAVENWOOD DR, UNION CITY, GA, 30291","-84.57167530299995,33.59320338800006","629545942","R"
"228168","4496  RAVENWOOD DR  UNION CITY, fulton_county, GA, 302916039","Match","Non_Exact","4496 RAVENWOOD DR, UNION CITY, GA, 30291","-84.57166770399994,33.59319443500004","629545942","L"
"228167","4516  RAVENWOOD DR  UNION CITY, fulton_county, GA, 302916082","No_Match"
"228162","4455  RAVENWOOD DR  UNION CITY, fulton_county, GA, 302916036","Match","Non_Exact","4455 RAVENWOOD DR, UNION CITY, GA, 30291","-84.57016290899998,33.59545652500003","17405907","R"
"228161","4449  RAVENWOOD DR  UNION CITY, fulton_county, GA, 302916036","Match","Non_Exact","4449 RAVENWOOD DR, UNION CITY, GA, 30291","-84.57008302699995,33.59576829100007","17405907","R"
"228164","4489  RAVENWOOD DR  UNION CITY, fulton_county, GA, 302916036","Match","Non_Exact","4489 RAVENWOOD DR, UNION CITY, GA, 30291","-84.57125205599993,33.593513280000025","629545942","R"
