index,input,match,non_exact,street,coordinate,tiger,lr
"78200","332  LAUREN DR  FAIRBURN, fulton_county, GA, 302137007","Match","Non_Exact","332 LAUREN DR, FAIRBURN, GA, 30213","-84.57147428899998,33.53738031900008","629162849","R"
"79531","4828  TRIGER LN  FAIRBURN, fulton_county, GA, 302132085","Match","Non_Exact","4828 TRIGER LN, FAIRBURN, GA, 30213","-84.61189689499997,33.62487624600004","625747267","R"
"79530","4868  TRIGER LN  FAIRBURN, fulton_county, GA, 302132086","Match","Non_Exact","4868 TRIGER LN, FAIRBURN, GA, 30213","-84.61232796099995,33.623529562000044","625747598","L"
"78202","15  LONGLEAF CIR  FAIRBURN, fulton_county, GA, 302137012","Match","Non_Exact","15 LONGLEAF CIR, FAIRBURN, GA, 30213","-84.57183729699995,33.53868971900005","649758502","L"
"79533","4631  DERBY LOOP  FAIRBURN, fulton_county, GA, 302132191","Match","Non_Exact","4631 DERBY LOOP, FAIRBURN, GA, 30213","-84.60751065799997,33.625226343000065","635310468","L"
"78201","19  LONGLEAF CIR  FAIRBURN, fulton_county, GA, 302137012","Match","Non_Exact","19 LONGLEAF CIR, FAIRBURN, GA, 30213","-84.57191121399995,33.53869367800007","649758502","L"
"79532","4623  DERBY LOOP  FAIRBURN, fulton_county, GA, 302132191","Match","Non_Exact","4623 DERBY LOOP, FAIRBURN, GA, 30213","-84.60749037599999,33.625323464000076","635310468","L"
"78204","5589  RADFORD LOOP  FAIRBURN, fulton_county, GA, 302135516","Match","Non_Exact","5589 RADFORD LOOP, FAIRBURN, GA, 30213","-84.57098805499999,33.54801069700005","629791972","L"
"79535","4663  DERBY LOOP  FAIRBURN, fulton_county, GA, 302132191","Match","Non_Exact","4663 DERBY LOOP, FAIRBURN, GA, 30213","-84.60768562599998,33.624865287000034","635310468","L"
"78203","5591  RADFORD LOOP  FAIRBURN, fulton_county, GA, 302135516","Match","Non_Exact","5591 RADFORD LOOP, FAIRBURN, GA, 30213","-84.57099771099996,33.54800557400006","629791972","L"
"79534","620  WILDBOAR CT  FAIRBURN, fulton_county, GA, 302132192","Match","Non_Exact","620 WILDBOAR CT, FAIRBURN, GA, 30213","-84.60900833299996,33.622573439000064","644706558","R"
"78206","5579  RADFORD LOOP  FAIRBURN, fulton_county, GA, 302135516","Match","Non_Exact","5579 RADFORD LOOP, FAIRBURN, GA, 30213","-84.57093750199994,33.54803382100005","629791972","L"
"79537","4706  DERBY LOOP  FAIRBURN, fulton_county, GA, 302132190","Match","Non_Exact","4706 DERBY LOOP, FAIRBURN, GA, 30213","-84.60785461699999,33.62273208100004","637302530","R"
"78205","5585  RADFORD LOOP  FAIRBURN, fulton_county, GA, 302135516","Match","Non_Exact","5585 RADFORD LOOP, FAIRBURN, GA, 30213","-84.57096762299994,33.54802007700005","629791972","L"
"79536","4695  DERBY LOOP  FAIRBURN, fulton_county, GA, 302132191","Match","Non_Exact","4695 DERBY LOOP, FAIRBURN, GA, 30213","-84.60806365799994,33.62462751500004","635310468","L"
"78208","5563  RADFORD LOOP  FAIRBURN, fulton_county, GA, 302135516","Match","Non_Exact","5563 RADFORD LOOP, FAIRBURN, GA, 30213","-84.57085717799998,33.54807047400004","629791972","L"
"79539","4890  HIGHWAY 92   FAIRBURN, fulton_county, GA, 302132012","No_Match"
"78207","5569  RADFORD LOOP  FAIRBURN, fulton_county, GA, 302135516","Match","Non_Exact","5569 RADFORD LOOP, FAIRBURN, GA, 30213","-84.57088729999998,33.54805672900005","629791972","L"
"79538","600  WILDBOAR CT  FAIRBURN, fulton_county, GA, 302132192","Match","Non_Exact","600 WILDBOAR CT, FAIRBURN, GA, 30213","-84.60877838099998,33.62271463600007","644706558","R"
"78209","307  AVALON SQ  FAIRBURN, fulton_county, GA, 302136010","No_Match"
"79520","809  BELFRY TER  FAIRBURN, fulton_county, GA, 302135140","Match","Non_Exact","809 BELFRY TER, FAIRBURN, GA, 30213","-84.59199764599998,33.61084562100007","628097660","L"
"79522","6553  MUIRFIELD PT  FAIRBURN, fulton_county, GA, 302135149","Match","Non_Exact","6553 MUIRFIELD PT, FAIRBURN, GA, 30213","-84.59300861799994,33.61580507900004","643410146","R"
"79521","6544  MUIRFIELD PT  FAIRBURN, fulton_county, GA, 302135150","Match","Non_Exact","6544 MUIRFIELD PT, FAIRBURN, GA, 30213","-84.59339950499998,33.61585990200007","643410146","L"
