index,input,match,non_exact,street,coordinate,tiger,lr
"42244","4695  HIGHPOINT LN  ATLANTA, fulton_county, GA, 303491971","Match","Non_Exact","4695 HIGHPOINT LN, ATLANTA, GA, 30349","-84.51323195399993,33.63273663100006","629826102","L"
"43575","5005  DEVEREUX CHASE   ROSWELL, fulton_county, GA, 300752898","Match","Non_Exact","5005 DEVEREUX CHASE, MOUNTAIN PARK, GA, 30075","-84.38406110299996,34.05401711800005","17384129","R"
"42245","4691  HIGHPOINT LN  ATLANTA, fulton_county, GA, 303491971","Match","Non_Exact","4691 HIGHPOINT LN, ATLANTA, GA, 30349","-84.51320351299995,33.63268717300008","629826102","L"
"43576","4065  DEVEREUX CHASE   ROSWELL, fulton_county, GA, 300752899","Match","Non_Exact","4065 DEVEREUX CHASE, MOUNTAIN PARK, GA, 30075","-84.38634164799998,34.05390206100003","17384129","R"
"42246","4756  HIGHPOINT WAY  ATLANTA, fulton_county, GA, 303491972","No_Match"
"43577","3080  DEVEREUX CHASE   ROSWELL, fulton_county, GA, 300752876","Match","Non_Exact","3080 DEVEREUX CHASE, MOUNTAIN PARK, GA, 30075","-84.38660968299996,34.05117046500004","640546518","L"
"42247","4718  TRADITION PKWY  ATLANTA, fulton_county, GA, 303491974","No_Match"
"43578","3090  DEVEREUX CHASE   ROSWELL, fulton_county, GA, 300752876","Match","Non_Exact","3090 DEVEREUX CHASE, MOUNTAIN PARK, GA, 30075","-84.38661018799996,34.05119538500003","640546518","L"
"42240","406  MISSHAKI TER  ATLANTA, fulton_county, GA, 30349","Match","Non_Exact","406 MISSHAKI TER, ATLANTA, GA, 30349","-84.52463948799993,33.63248235800006","624712273","R"
"43571","850  WOODSTOCK RD  ROSWELL, fulton_county, GA, 300752248","No_Match"
"42241","TRADITION PKWY  EAST POINT, fulton_county, GA, 30349","No_Match"
"43572","860  WOODSTOCK RD  ROSWELL, fulton_county, GA, 300752248","No_Match"
"42242","TRADITION PKWY  EAST POINT, fulton_county, GA, 30349","No_Match"
"43573","790  KINGRIDGE DR  ROSWELL, fulton_county, GA, 300752250","Match","Non_Exact","790 KINGRIDGE DR, MOUNTAIN PARK, GA, 30075","-84.38541918699997,34.06296352100003","17386421","R"
"42243","4779  HIGHPOINT WAY  ATLANTA, fulton_county, GA, 30349","No_Match"
"43574","830  KINGRIDGE DR  ROSWELL, fulton_county, GA, 300752253","Match","Non_Exact","830 KINGRIDGE DR, MOUNTAIN PARK, GA, 30075","-84.38602666299994,34.06337720300007","17386418","L"
"42248","4714  TRADITION PKWY  ATLANTA, fulton_county, GA, 303491974","No_Match"
"43579","210  SPRING CREEK RD  ROSWELL, fulton_county, GA, 300752526","Match","Non_Exact","210 SPRING CREEK RD, MOUNTAIN PARK, GA, 30075","-84.38857016099996,34.04841983700004","17331874","L"
"42249","BEN HILL RD  EAST POINT, fulton_county, GA, 30349","No_Match"
"43570","3004  MANCHESTER CIR  ROSWELL, fulton_county, GA, 300758283","Match","Non_Exact","3004 MANCHESTER CIR, MOUNTAIN PARK, GA, 30075","-84.38985314599995,34.06268579300007","634084008","L"
"42233","3845  WILL LEE RD  ATLANTA, fulton_county, GA, 303491945","Match","Non_Exact","3845 WILL LEE RD, ATLANTA, GA, 30349","-84.51498182299997,33.630869940000025","647332094","R"
"43564","6006  MANCHESTER CIR  ROSWELL, fulton_county, GA, 300758288","Match","Non_Exact","6006 MANCHESTER CIR, MOUNTAIN PARK, GA, 30075","-84.39012638099996,34.063162162000026","634084008","L"
"44896","835  WHITEHALL WAY  ROSWELL, fulton_county, GA, 300761366","Match","Non_Exact","835 WHITEHALL WAY, ROSWELL, GA, 30076","-84.34633918799994,34.05083449800003","17419809","L"
"42234","3875  WILL LEE RD  ATLANTA, fulton_county, GA, 303491945","Match","Non_Exact","3875 WILL LEE RD, ATLANTA, GA, 30349","-84.51543244699997,33.63103230300004","647332094","R"
"43565","2012  MANCHESTER WAY  ROSWELL, fulton_county, GA, 300758281","Match","Non_Exact","2012 MANCHESTER WAY, MOUNTAIN PARK, GA, 30075","-84.38978181599998,34.062459697000065","601467231","R"
"44895","11295  ABBOTTS STATION DR  JOHNS CREEK, fulton_county, GA, 300975718","Match","Non_Exact","11295 ABBOTTS STATION DR, DULUTH, GA, 30097","-84.18520146699996,34.05441230200006","17420327","R"
"42235","4834 W PARK CIR  COLLEGE PARK, fulton_county, GA, 303492049","No_Match"
"43566","2004  MANCHESTER WAY  ROSWELL, fulton_county, GA, 300758281","Match","Non_Exact","2004 MANCHESTER WAY, MOUNTAIN PARK, GA, 30075","-84.38983837699999,34.06247814100004","601467231","R"
"44898","1035  WELLERS CT  ROSWELL, fulton_county, GA, 300761360","Match","Non_Exact","1035 WELLERS CT, ROSWELL, GA, 30076","-84.34579372999997,34.05148004500006","17386489","R"
"42236","4890  HERITAGE CIR  ATLANTA, fulton_county, GA, 303491981","No_Match"
"43567","1001  MANCHESTER WAY  ROSWELL, fulton_county, GA, 300758280","Match","Non_Exact","1001 MANCHESTER WAY, MOUNTAIN PARK, GA, 30075","-84.39061372099997,34.062723023000046","634084007","R"
"44897","895  WHITEHALL WAY  ROSWELL, fulton_county, GA, 300761366","Match","Non_Exact","895 WHITEHALL WAY, ROSWELL, GA, 30076","-84.34596959699996,34.05213853300006","17361600","L"
"43560","6015  WATERS EDGE TRL  ROSWELL, fulton_county, GA, 300758275","Match","Non_Exact","6015 WATERS EDGE TRL, MOUNTAIN PARK, GA, 30075","-84.39095678699994,34.06127243800006","629919074","L"
"44892","11120  ABBOTTS STATION DR  DULUTH, fulton_county, GA, 300975715","Match","Non_Exact","11120 ABBOTTS STATION DR, DULUTH, GA, 30097","-84.18456725499999,34.05187612800006","17401962","L"
"42230","4814  WESTGATE BLVD  ATLANTA, fulton_county, GA, 303491985","No_Match"
"43561","4002  VILLAGE GREEN CIR  ROSWELL, fulton_county, GA, 300757681","Match","Non_Exact","4002 VILLAGE GREEN CIR, MOUNTAIN PARK, GA, 30075","-84.39138511099998,34.058555280000064","653487119","L"
"44891","11160  ABBOTTS STATION DR  DULUTH, fulton_county, GA, 300975715","Match","Non_Exact","11160 ABBOTTS STATION DR, DULUTH, GA, 30097","-84.18457460699994,34.05269156000003","17401962","L"
"42231","4808  WESTGATE BLVD  ATLANTA, fulton_county, GA, 303491985","No_Match"
"43562","930  HARDSCRABBLE RD  ROSWELL, fulton_county, GA, 300752202","Match","Non_Exact","930 HARDSCRABBLE RD, MOUNTAIN PARK, GA, 30075","-84.38844199299996,34.065361891000066","646517071","L"
"44894","11235  ABBOTTS STATION DR  DULUTH, fulton_county, GA, 300975718","Match","Non_Exact","11235 ABBOTTS STATION DR, DULUTH, GA, 30097","-84.18458983599999,34.053995556000075","17420326","R"
"42232","4806  WESTGATE BLVD  ATLANTA, fulton_county, GA, 303491985","No_Match"
"43563","6014  MANCHESTER CIR  ROSWELL, fulton_county, GA, 300758288","Match","Non_Exact","6014 MANCHESTER CIR, MOUNTAIN PARK, GA, 30075","-84.39068876699997,34.06269615700006","601467181","L"
"44893","11110  ABBOTTS STATION DR  DULUTH, fulton_county, GA, 300975715","Match","Non_Exact","11110 ABBOTTS STATION DR, DULUTH, GA, 30097","-84.18456541699999,34.05167227000004","17401962","L"
"42237","4857 W PARK CIR  ATLANTA, fulton_county, GA, 303492050","No_Match"
"43568","1009  MANCHESTER WAY  ROSWELL, fulton_county, GA, 300758280","Match","Non_Exact","1009 MANCHESTER WAY, MOUNTAIN PARK, GA, 30075","-84.39056063899994,34.06271330800007","634084007","R"
"42238","4155  WILL LEE RD  COLLEGE PARK, fulton_county, GA, 303491951","Match","Non_Exact","4155 WILL LEE RD, ATLANTA, GA, 30349","-84.52395143099994,33.631591542000024","624712276","R"
"43569","1014  MANCHESTER WAY  ROSWELL, fulton_county, GA, 300758279","Match","Non_Exact","1014 MANCHESTER WAY, MOUNTAIN PARK, GA, 30075","-84.38999068799995,34.06253004400003","634084007","L"
"44899","1045  WELLERS CT  ROSWELL, fulton_county, GA, 300761360","Match","Non_Exact","1045 WELLERS CT, ROSWELL, GA, 30076","-84.34572002499993,34.05146761300006","17386489","R"
"42239","4474  MUHAMMAD DR  ATLANTA, fulton_county, GA, 303491943","Match","Non_Exact","4474 MUHAMMAD DR, ATLANTA, GA, 30349","-84.52507001099997,33.632113176000075","624712279","L"
"44890","11195  ABBOTTS STATION DR  DULUTH, fulton_county, GA, 300975716","Match","Non_Exact","11195 ABBOTTS STATION DR, DULUTH, GA, 30097","-84.18456585999996,34.053189221000025","17401962","R"
"42222","3665  SULENE DR  ATLANTA, fulton_county, GA, 303492615","No_Match"
"43553","4902  WATERS EDGE TRL  ROSWELL, fulton_county, GA, 300758230","Match","Non_Exact","4902 WATERS EDGE TRL, MOUNTAIN PARK, GA, 30075","-84.39117216999995,34.060906627000065","629919073","R"
"44885","330  LAMME CHASE   JOHNS CREEK, fulton_county, GA, 300971462","Match","Non_Exact","330 LAMME CHASE, DULUTH, GA, 30097","-84.18661634699998,34.058568405000074","17402787","L"
"42223","3645  SULENE DR  COLLEGE PARK, fulton_county, GA, 303492615","No_Match"
"43554","4904  WATERS EDGE TRL  ROSWELL, fulton_county, GA, 300758230","Match","Non_Exact","4904 WATERS EDGE TRL, MOUNTAIN PARK, GA, 30075","-84.39117023899996,34.060913579000044","629919073","R"
