index,input,match,non_exact,street,coordinate,tiger,lr
"296209","2826  ASHLEIGH LN  ALPHARETTA, fulton_county, GA, 300046154","Match","Non_Exact","2826 ASHLEIGH LN, MILTON, GA, 30004","-84.27828518899997,34.08893065900003","623993390","L"
"296207","12865  COGBURN OVERLOOK   ALPHARETTA, fulton_county, GA, 300043423","Match","Non_Exact","12865 COGBURN OVERLOOK, MILTON, GA, 30004","-84.28346348499997,34.09486521200006","650579602","R"
"297539","4506  ORCHARD TRCE  ROSWELL, fulton_county, GA, 300766001","Match","Non_Exact","4506 ORCHARD TRCE, ROSWELL, GA, 30076","-84.35833150099995,34.077392918000044","17394574","L"
"296208","12870  HIGHWAY 9  N ALPHARETTA, fulton_county, GA, 300043668","No_Match"
"297538","4424  ORCHARD TRCE  ROSWELL, fulton_county, GA, 300766000","Match","Non_Exact","4424 ORCHARD TRCE, ROSWELL, GA, 30076","-84.35832568799998,34.07763272700004","17394574","L"
"296205","12890  COGBURN RD  ALPHARETTA, fulton_county, GA, 300043601","No_Match"
"297537","4418  ORCHARD TRCE  ROSWELL, fulton_county, GA, 300766000","Match","Non_Exact","4418 ORCHARD TRCE, ROSWELL, GA, 30076","-84.35832526199994,34.077650274000064","17394574","L"
"296206","2825  COGBURN POINTE   ALPHARETTA, fulton_county, GA, 300043416","No_Match"
"297536","4430  ORCHARD TRCE  ROSWELL, fulton_county, GA, 300766000","Match","Non_Exact","4430 ORCHARD TRCE, ROSWELL, GA, 30076","-84.35832611299998,34.077615180000066","17394574","L"
"296203","788 N MAIN ST  ALPHARETTA, fulton_county, GA, 300092376","No_Match"
"297535","4402  ORCHARD TRCE  ROSWELL, fulton_county, GA, 300766000","Match","Non_Exact","4402 ORCHARD TRCE, ROSWELL, GA, 30076","-84.35832412799994,34.07769706600004","17394574","L"
"296204","762 N MAIN ST  ALPHARETTA, fulton_county, GA, 300092376","No_Match"
"297534","4408  ORCHARD TRCE  ROSWELL, fulton_county, GA, 300766000","Match","Non_Exact","4408 ORCHARD TRCE, ROSWELL, GA, 30076","-84.35832455299999,34.07767951900007","17394574","L"
"296201","12900  COGBURN RD  ALPHARETTA, fulton_county, GA, 300044238","Match","Non_Exact","12900 COGBURN RD, MILTON, GA, 30004","-84.28215601699998,34.09798105600004","601482887","L"
"297533","1100  WILDE RUN CT  ROSWELL, fulton_county, GA, 300757163","Match","Non_Exact","1100 WILDE RUN CT, MOUNTAIN PARK, GA, 30075","-84.36196059599996,34.07770060200005","17390895","L"
"296202","2620  HOPEWELL PLANTATION DR  MILTON, fulton_county, GA, 300044234","Match","Non_Exact","2620 HOPEWELL PLANTATION DR, MILTON, GA, 30004","-84.28378803399994,34.09920177600003","642889019","L"
"297532","540  ROSE BORDER DR  ROSWELL, fulton_county, GA, 300757156","Match","Non_Exact","540 ROSE BORDER DR, MOUNTAIN PARK, GA, 30075","-84.36149726899998,34.07675227000004","17420559","L"
"297531","565  ROSE BORDER DR  ROSWELL, fulton_county, GA, 300757156","Match","Non_Exact","565 ROSE BORDER DR, MOUNTAIN PARK, GA, 30075","-84.36136045799998,34.076837899000054","17420559","R"
"296200","4120  STOURBRIDGE COMMON CIR  MILTON, fulton_county, GA, 300044620","Match","Non_Exact","4120 STOURBRIDGE COMMON CIR, MILTON, GA, 30004","-84.27785294599994,34.09761894300004","650580468","L"
