index,input,match,non_exact,street,coordinate,tiger,lr
"121263","350  BIRCH RILL DR  ALPHARETTA, fulton_county, GA, 300225027","Match","Non_Exact","350 BIRCH RILL DR, JOHNS CREEK, GA, 30022","-84.26831960199996,34.030118025000036","17353832","L"
"122594","6039  PINESIDE DR  COLLEGE PARK, fulton_county, GA, 303494267","Match","Non_Exact","6039 PINESIDE DR, ATLANTA, GA, 30349","-84.47957524699996,33.59029007700008","17349002","R"
"121262","130  WENTWORTH TER  ALPHARETTA, fulton_county, GA, 300221543","Match","Non_Exact","130 WENTWORTH TER, JOHNS CREEK, GA, 30022","-84.27241177599996,34.03389894900005","644652055","L"
"122593","3008  HEATHERTON PARK WAY  ROSWELL, fulton_county, GA, 300758357","No_Match"
"122590","1004  MERRIVALE CHASE   ROSWELL, fulton_county, GA, 300758348","Match","Non_Exact","1004 MERRIVALE CHASE, MOUNTAIN PARK, GA, 30075","-84.32967959699994,34.019119783000065","636778313","L"
"121258","120  WENTWORTH TER  ALPHARETTA, fulton_county, GA, 300221543","Match","Non_Exact","120 WENTWORTH TER, JOHNS CREEK, GA, 30022","-84.27247526099995,34.03382148000003","644652055","L"
"122589","1028  MERRIVALE CHASE   ROSWELL, fulton_county, GA, 300758350","Match","Non_Exact","1028 MERRIVALE CHASE, MOUNTAIN PARK, GA, 30075","-84.32918827999998,34.01955695400005","636778313","L"
"121257","345  WENTWORTH TRL  ALPHARETTA, fulton_county, GA, 300221542","Match","Non_Exact","345 WENTWORTH TRL, JOHNS CREEK, GA, 30022","-84.27318282999994,34.032807364000064","644699591","R"
"122588","2064  HEATHERMERE WAY  ROSWELL, fulton_county, GA, 300758355","Match","Non_Exact","2064 HEATHERMERE WAY, MOUNTAIN PARK, GA, 30075","-84.32855969299999,34.020394209000074","636778255","R"
"121259","160  WENTWORTH TER  ALPHARETTA, fulton_county, GA, 300221543","Match","Non_Exact","160 WENTWORTH TER, JOHNS CREEK, GA, 30022","-84.27222351599994,34.03413248000004","644652055","L"
"121254","515  MARIN CT  ALPHARETTA, fulton_county, GA, 300224896","Match","Non_Exact","515 MARIN CT, JOHNS CREEK, GA, 30022","-84.27414222499993,34.03767689500006","17376702","R"
"122585","1052  MERRIVALE CHASE   ROSWELL, fulton_county, GA, 300758352","Match","Non_Exact","1052 MERRIVALE CHASE, MOUNTAIN PARK, GA, 30075","-84.32946648199999,34.02092478800006","636778292","L"
"121253","115  SERENITY CT  ALPHARETTA, fulton_county, GA, 300224898","Match","Non_Exact","115 SERENITY CT, JOHNS CREEK, GA, 30022","-84.27393520399994,34.03745972400003","17376704","R"
"122584","1062  MERRIVALE CHASE   ROSWELL, fulton_county, GA, 300758352","Match","Non_Exact","1062 MERRIVALE CHASE, MOUNTAIN PARK, GA, 30075","-84.32992835999994,34.020913663000044","636778292","L"
"121256","320  STANYAN PL  ALPHARETTA, fulton_county, GA, 300228202","Match","Non_Exact","320 STANYAN PL, JOHNS CREEK, GA, 30022","-84.27480851399997,34.038388445000066","17376698","L"
"122587","1040  MERRIVALE CHASE   ROSWELL, fulton_county, GA, 300758352","Match","Non_Exact","1040 MERRIVALE CHASE, MOUNTAIN PARK, GA, 30075","-84.32916557799996,34.02068578700005","636778292","L"
"121255","10525  STANYAN ST  ALPHARETTA, fulton_county, GA, 300228200","Match","Non_Exact","10525 STANYAN ST, JOHNS CREEK, GA, 30022","-84.27546340999999,34.03852055100003","17376697","R"
"122586","1046  MERRIVALE CHASE   ROSWELL, fulton_county, GA, 300758352","Match","Non_Exact","1046 MERRIVALE CHASE, MOUNTAIN PARK, GA, 30075","-84.32918628999994,34.02091340700008","636778292","L"
"121250","550  MARIN CT  ALPHARETTA, fulton_county, GA, 300224897","Match","Non_Exact","550 MARIN CT, JOHNS CREEK, GA, 30022","-84.27370353299995,34.037777283000025","17376703","L"
"122581","225  CHADS FORD WAY  ROSWELL, fulton_county, GA, 300762087","Match","Non_Exact","225 CHADS FORD WAY, ROSWELL, GA, 30076","-84.32231134099999,34.028065868000056","17367979","R"
"122580","239  CHADS FORD WAY  ROSWELL, fulton_county, GA, 300762019","Match","Non_Exact","239 CHADS FORD WAY, ROSWELL, GA, 30076","-84.32198731099999,34.028804799000056","17353128","R"
"121252","125  SERENITY CT  ALPHARETTA, fulton_county, GA, 300224898","Match","Non_Exact","125 SERENITY CT, JOHNS CREEK, GA, 30022","-84.27388174599997,34.03735173100006","17376704","R"
"122583","427  PAPER MILL LNDG  ROSWELL, fulton_county, GA, 300762051","Match","Non_Exact","427 PAPER MILL LNDG, ROSWELL, GA, 30076","-84.32185790099999,34.028503605000026","17401817","R"
"121251","130  SERENITY CT  ALPHARETTA, fulton_county, GA, 300224898","Match","Non_Exact","130 SERENITY CT, JOHNS CREEK, GA, 30022","-84.27383521599995,34.037292387000036","17376704","L"
"122582","221  CHADS FORD WAY  ROSWELL, fulton_county, GA, 300762087","Match","Non_Exact","221 CHADS FORD WAY, ROSWELL, GA, 30076","-84.32224569999994,34.027801504000024","17367979","R"
"121247","325  STANYAN PL  ALPHARETTA, fulton_county, GA, 300228202","Match","Non_Exact","325 STANYAN PL, JOHNS CREEK, GA, 30022","-84.27473312199999,34.03840411300007","17376698","R"
"122578","242  CHADS FORD WAY  ROSWELL, fulton_county, GA, 300762021","Match","Non_Exact","242 CHADS FORD WAY, ROSWELL, GA, 30076","-84.32232386299995,34.02801941400003","17367979","L"
"121246","310  SHARPE LN  ALPHARETTA, fulton_county, GA, 300224881","Match","Non_Exact","310 SHARPE LN, JOHNS CREEK, GA, 30022","-84.27521382499998,34.03564708300007","17375713","L"
"122577","246  CHADS FORD WAY  ROSWELL, fulton_county, GA, 300762021","Match","Non_Exact","246 CHADS FORD WAY, ROSWELL, GA, 30076","-84.32231627999994,34.02817413300005","17367979","L"
"121249","530  MARIN CT  ALPHARETTA, fulton_county, GA, 300224897","Match","Non_Exact","530 MARIN CT, JOHNS CREEK, GA, 30022","-84.27390831999998,34.03777222600007","17376703","L"
"121248","520  MARIN CT  ALPHARETTA, fulton_county, GA, 300224897","Match","Non_Exact","520 MARIN CT, JOHNS CREEK, GA, 30022","-84.27400225399998,34.03774049200007","17376703","L"
"122579","204  CHADS FORD WAY  ROSWELL, fulton_county, GA, 300762086","Match","Non_Exact","204 CHADS FORD WAY, ROSWELL, GA, 30076","-84.32196436199996,34.026734626000064","17367979","L"
"121243","10430  STANYAN ST  ALPHARETTA, fulton_county, GA, 300224882","Match","Non_Exact","10430 STANYAN ST, JOHNS CREEK, GA, 30022","-84.27490529199997,34.03707907200004","17376699","L"
"122574","195  HOLCOMB FERRY RD  ROSWELL, fulton_county, GA, 300762080","Match","Non_Exact","195 HOLCOMB FERRY RD, ROSWELL, GA, 30076","-84.32301237499996,34.028540742000075","17361652","L"
"121242","560  KEARNY ST  ALPHARETTA, fulton_county, GA, 300224876","Match","Non_Exact","560 KEARNY ST, JOHNS CREEK, GA, 30022","-84.27635190299998,34.03782771300007","17377398","L"
"122573","229  HOLCOMB FERRY RD  ROSWELL, fulton_county, GA, 300762083","Match","Non_Exact","229 HOLCOMB FERRY RD, ROSWELL, GA, 30076","-84.32306987099997,34.02810195600006","17361652","L"
"121245","805  THORNBERRY DR  ALPHARETTA, fulton_county, GA, 300224874","Match","Non_Exact","805 THORNBERRY DR, JOHNS CREEK, GA, 30022","-84.27423495299996,34.03600707000004","17376694","R"
"122576","154  HOLCOMB FERRY RD  ROSWELL, fulton_county, GA, 300762033","Match","Non_Exact","154 HOLCOMB FERRY RD, ROSWELL, GA, 30076","-84.32302289699999,34.02835888200008","17361652","R"
"121244","10440  STANYAN ST  ALPHARETTA, fulton_county, GA, 300224882","Match","Non_Exact","10440 STANYAN ST, JOHNS CREEK, GA, 30022","-84.27504705599995,34.037464492000026","17376700","L"
"122575","112  HOLCOMB FERRY RD  ROSWELL, fulton_county, GA, 300762028","Match","Non_Exact","112 HOLCOMB FERRY RD, ROSWELL, GA, 30076","-84.32285411699996,34.026858127000025","17361648","R"
"128710","800  PEACHTREE ST NE ATLANTA, fulton_county, GA, 303086031","No_Match"
"128708","800  PEACHTREE ST NE ATLANTA, fulton_county, GA, 303086029","No_Match"
"128709","800  PEACHTREE ST NE ATLANTA, fulton_county, GA, 303086029","No_Match"
"128700","800  PEACHTREE ST NE ATLANTA, fulton_county, GA, 303086025","No_Match"
"128701","800  PEACHTREE ST NE ATLANTA, fulton_county, GA, 303086025","No_Match"
"128702","800  PEACHTREE ST NE ATLANTA, fulton_county, GA, 303086026","No_Match"
"128703","800  PEACHTREE ST NE ATLANTA, fulton_county, GA, 303086026","No_Match"
"128704","800  PEACHTREE ST NE ATLANTA, fulton_county, GA, 303086027","No_Match"
"128705","800  PEACHTREE ST NE ATLANTA, fulton_county, GA, 303086028","No_Match"
"128706","800  PEACHTREE ST NE ATLANTA, fulton_county, GA, 303086028","No_Match"
"128707","800  PEACHTREE ST NE ATLANTA, fulton_county, GA, 303086029","No_Match"
"121298","110  FOX GRAPE LN  ALPHARETTA, fulton_county, GA, 300225243","Match","Non_Exact","110 FOX GRAPE LN, JOHNS CREEK, GA, 30022","-84.27725002299997,34.00685187300007","17383833","L"
"121297","2895  ARBORWOODS DR  ALPHARETTA, fulton_county, GA, 300225215","Match","Non_Exact","2895 ARBORWOODS DR, JOHNS CREEK, GA, 30022","-84.27615079699996,34.00835658200003","17382220","R"
"121299","140  FOX GRAPE LN  ALPHARETTA, fulton_county, GA, 300225243","Match","Non_Exact","140 FOX GRAPE LN, JOHNS CREEK, GA, 30022","-84.27669353199997,34.00645474300006","17383833","L"
"121294","425  CORTINA CLOSE   ALPHARETTA, fulton_county, GA, 300225235","Match","Non_Exact","425 CORTINA CLOSE, JOHNS CREEK, GA, 30022","-84.27450275999996,34.01022171500006","17364171","R"
"121293","9865  ROD RD  ALPHARETTA, fulton_county, GA, 300225077","No_Match"
"121296","280 , fulton_county, GA, 300226161","No_Match"
"121295","250 , fulton_county, GA, 300226161","No_Match"
"121290","3070  LEEDS, fulton_county, GA, 300227568","No_Match"
"121292","3065  LEEDS, fulton_county, GA, 300227573","No_Match"
"121291","750  LEEDS, fulton_county, GA, 300227580","No_Match"
"121287","3165  IVEY OAKS LN  ROSWELL, fulton_county, GA, 300765001","Match","Non_Exact","3165 IVEY OAKS LN, ROSWELL, GA, 30076","-84.27659459599994,34.02299233600007","17373769","L"
"121286","2900  IVEY RIDGE LN  ROSWELL, fulton_county, GA, 300763794","Match","Non_Exact","2900 IVEY RIDGE LN, ROSWELL, GA, 30076","-84.27545330199996,34.02253600300003","632651878","R"
"121289","3105  IVEY OAKS LN  ROSWELL, fulton_county, GA, 300765001","Match","Non_Exact","3105 IVEY OAKS LN, ROSWELL, GA, 30076","-84.27653009899996,34.023722623000026","17418834","L"
"121288","3125  IVEY OAKS LN  ROSWELL, fulton_county, GA, 300765001","Match","Non_Exact","3125 IVEY OAKS LN, ROSWELL, GA, 30076","-84.27653860799995,34.023453482000036","17418834","L"
"128750","1009  WASHINGTON HEIGHTS TER NW ATLANTA, fulton_county, GA, 303142824","Match","Non_Exact","1009 WASHINGTON HEIGHTS TER NW, ATLANTA, GA, 30314","-84.42060425499994,33.76063990600005","17342425","R"
"128751","1022  WASHINGTON HEIGHTS TER NW ATLANTA, fulton_county, GA, 303142825","Match","Non_Exact","1022 WASHINGTON HEIGHTS TER NW, ATLANTA, GA, 30314","-84.42144050999997,33.76091365600007","17342422","L"
"128752","996  WASHINGTON HEIGHTS TER NW ATLANTA, fulton_county, GA, 303142844","Match","Non_Exact","996 WASHINGTON HEIGHTS TER NW, ATLANTA, GA, 30314","-84.42030773899995,33.76044538200006","17342427","L"
"128753","973  WESTMOOR DR NW ATLANTA, fulton_county, GA, 303142826","Match","Non_Exact","973 WESTMOOR DR NW, ATLANTA, GA, 30314","-84.41964591199996,33.75957472700003","17342465","R"
"128754","984  MAYSON TURNER RD NW ATLANTA, fulton_county, GA, 303142851","Match","Non_Exact","984 MAYSON TURNER RD NW, ATLANTA, GA, 30314","-84.41890276999999,33.759995150000066","17342430","L"
"127423","146  WALKER ST SW ATLANTA, fulton_county, GA, 303131326","Match","Non_Exact","146 WALKER ST SW, ATLANTA, GA, 30313","-84.40064755199995,33.75050781900006","17344149","L"
"127422","159  WALKER ST SW ATLANTA, fulton_county, GA, 303131325","Match","Non_Exact","159 WALKER ST SW, ATLANTA, GA, 30313","-84.40079373899994,33.75036912200005","17344149","R"
"127421","223  WALKER ST SW ATLANTA, fulton_county, GA, 30313","Match","Non_Exact","223 WALKER ST SW, ATLANTA, GA, 30313","-84.40244302999997,33.74860376300006","17344153","R"
"127420","425  CHAPEL ST SW ATLANTA, fulton_county, GA, 303136010","Match","Non_Exact","425 CHAPEL ST SW, ATLANTA, GA, 30313","-84.40136163299996,33.75209374900004","17344143","R"
"127419","425  CHAPEL ST SW ATLANTA, fulton_county, GA, 303131311","Match","Non_Exact","425 CHAPEL ST SW, ATLANTA, GA, 30313","-84.40136163299996,33.75209374900004","17344143","R"
"127418","425  CHAPEL ST SW ATLANTA, fulton_county, GA, 303136009","Match","Non_Exact","425 CHAPEL ST SW, ATLANTA, GA, 30313","-84.40136163299996,33.75209374900004","17344143","R"
"127417","425  CHAPEL ST SW ATLANTA, fulton_county, GA, 303136008","Match","Non_Exact","425 CHAPEL ST SW, ATLANTA, GA, 30313","-84.40136163299996,33.75209374900004","17344143","R"
"127416","425  CHAPEL ST SW ATLANTA, fulton_county, GA, 303136008","Match","Non_Exact","425 CHAPEL ST SW, ATLANTA, GA, 30313","-84.40136163299996,33.75209374900004","17344143","R"
"127415","425  CHAPEL ST SW ATLANTA, fulton_county, GA, 303136007","Match","Non_Exact","425 CHAPEL ST SW, ATLANTA, GA, 30313","-84.40136163299996,33.75209374900004","17344143","R"
"127414","89  MANGUM ST SW ATLANTA, fulton_county, GA, 303136004","Match","Non_Exact","89 MANGUM ST SW, ATLANTA, GA, 30313","-84.39992030599996,33.75213420000006","17408162","R"
"127413","89  MANGUM ST SW ATLANTA, fulton_county, GA, 303136004","Match","Non_Exact","89 MANGUM ST SW, ATLANTA, GA, 30313","-84.39992030599996,33.75213420000006","17408162","R"
"128744","963  DIVISION ST NW ATLANTA, fulton_county, GA, 303142724","Match","Non_Exact","963 DIVISION ST NW, ATLANTA, GA, 30314","-84.41877292199996,33.76430198400004","17342435","R"
"128745","425  CAIRO ST NW ATLANTA, fulton_county, GA, 303142703","Match","Non_Exact","425 CAIRO ST NW, ATLANTA, GA, 30314","-84.41958670699995,33.76598467900004","17342412","R"
"128746","944  NEAL ST NW ATLANTA, fulton_county, GA, 303142754","Match","Non_Exact","944 NEAL ST NW, ATLANTA, GA, 30314","-84.41865579099994,33.766430341000046","17342432","L"
"128747","938  NEAL ST NW ATLANTA, fulton_county, GA, 303142754","Match","Non_Exact","938 NEAL ST NW, ATLANTA, GA, 30314","-84.41845039799995,33.766425723000054","17342432","L"
"128748","401  CAIRO ST NW ATLANTA, fulton_county, GA, 303142703","Match","Non_Exact","401 CAIRO ST NW, ATLANTA, GA, 30314","-84.41959031699997,33.76556074300004","17342412","R"
"128749","1174  JOSEPH E BOONE BLVD NW ATLANTA, fulton_county, GA, 303142359","Match","Non_Exact","1174 JOSEPH E BOONE BLVD NW, ATLANTA, GA, 30314","-84.42422220499998,33.76349450200007","17414264","L"
"128740","343  TAZOR ST NW ATLANTA, fulton_county, GA, 303142716","Match","Non_Exact","343 TAZOR ST NW, ATLANTA, GA, 30314","-84.42096382599999,33.76427357400007","17342416","R"
"128741","956  PROCTOR ST NW ATLANTA, fulton_county, GA, 303142760","Match","Non_Exact","956 PROCTOR ST NW, ATLANTA, GA, 30314","-84.41899089999998,33.76497550300007","17342415","L"
"128742","944  PROCTOR ST NW ATLANTA, fulton_county, GA, 303142760","Match","Non_Exact","944 PROCTOR ST NW, ATLANTA, GA, 30314","-84.41869819599998,33.76497417500008","17342415","L"
"128743","939  DIVISION ST NW ATLANTA, fulton_county, GA, 303142724","Match","Non_Exact","939 DIVISION ST NW, ATLANTA, GA, 30314","-84.41833116599997,33.76429940600008","17342435","R"
"127412","89  MANGUM ST SW ATLANTA, fulton_county, GA, 303136003","Match","Non_Exact","89 MANGUM ST SW, ATLANTA, GA, 30313","-84.39992030599996,33.75213420000006","17408162","R"
"127411","89  MANGUM ST SW ATLANTA, fulton_county, GA, 303136004","Match","Non_Exact","89 MANGUM ST SW, ATLANTA, GA, 30313","-84.39992030599996,33.75213420000006","17408162","R"
"127410","89  MANGUM ST SW ATLANTA, fulton_county, GA, 303136003","Match","Non_Exact","89 MANGUM ST SW, ATLANTA, GA, 30313","-84.39992030599996,33.75213420000006","17408162","R"
"127409","63  MANGUM ST SW ATLANTA, fulton_county, GA, 303131372","Match","Non_Exact","63 MANGUM ST SW, ATLANTA, GA, 30313","-84.39988413899994,33.75274384700003","17344164","R"
"127408","63  MANGUM ST SW ATLANTA, fulton_county, GA, 303131372","Match","Non_Exact","63 MANGUM ST SW, ATLANTA, GA, 30313","-84.39988413899994,33.75274384700003","17344164","R"
"127407","585  RHODES ST NW ATLANTA, fulton_county, GA, 303144149","Match","Non_Exact","585 RHODES ST NW, ATLANTA, GA, 30314","-84.40729087399995,33.75690720400007","639073356","R"
"127406","600  DELBRIDGE ST NW ATLANTA, fulton_county, GA, 303144121","Match","Non_Exact","600 DELBRIDGE ST NW, ATLANTA, GA, 30314","-84.40752800799999,33.757521833000055","17342900","L"
"127405","604  DELBRIDGE ST NW ATLANTA, fulton_county, GA, 303144121","Match","Non_Exact","604 DELBRIDGE ST NW, ATLANTA, GA, 30314","-84.40756837599997,33.75752207100004","17342900","L"
"127404","DELBRIDGE ST NW ATLANTA, fulton_county, GA, 30314","No_Match"
"127403","603  DELBRIDGE ST NW ATLANTA, fulton_county, GA, 30314","Match","Non_Exact","603 DELBRIDGE ST NW, ATLANTA, GA, 30314","-84.40803578699996,33.757539405000045","17342808","R"
"127402","579  DELBRIDGE ST NW ATLANTA, fulton_county, GA, 30314","Match","Non_Exact","579 DELBRIDGE ST NW, ATLANTA, GA, 30314","-84.40746653799994,33.757532436000076","17342900","R"
"128733","CAIRO ST NW ATLANTA, fulton_county, GA, CAIRO ST NW ATLANTA GA","No_Match"
"128734","CAIRO ST NW ATLANTA, fulton_county, GA, CAIRO ST NW ATLANTA GA","No_Match"
"128735","1043  JOSEPH E BOONE BLVD NW ATLANTA, fulton_county, GA, 303142743","Match","Non_Exact","1043 JOSEPH E BOONE BLVD NW, ATLANTA, GA, 30314","-84.42412973399996,33.76350506400007","17414264","R"
"128736","400  TAZOR ST NW ATLANTA, fulton_county, GA, 303142719","Match","Non_Exact","400 TAZOR ST NW, ATLANTA, GA, 30314","-84.42096889899994,33.76531453700005","17360558","L"
"128737","935  PROCTOR ST NW ATLANTA, fulton_county, GA, 303142759","Match","Non_Exact","935 PROCTOR ST NW, ATLANTA, GA, 30314","-84.41825110499997,33.76498311200004","17342415","R"
"128738","983  JOSEPH E BOONE BLVD NW ATLANTA, fulton_county, GA, 303142763","No_Match"
"128739","995  JOSEPH E BOONE BLVD NW ATLANTA, fulton_county, GA, 303142763","No_Match"
"128730","1009  NEAL ST NW ATLANTA, fulton_county, GA, 30314","Match","Non_Exact","1009 NEAL ST NW, ATLANTA, GA, 30314","-84.41995708399998,33.76647095100003","17342409","R"
"128731","490  NORFOLK ST NW ATLANTA, fulton_county, GA, 303142756","Match","Non_Exact","490 NORFOLK ST NW, ATLANTA, GA, 30314","-84.41866238699998,33.768686012000046","17341972","L"
"128732","NORFOLK ST NW ATLANTA, fulton_county, GA, 30314","No_Match"
"127401","146  ELECTRIC AVE NW ATLANTA, fulton_county, GA, 30314","Match","Non_Exact","146 ELECTRIC AVE NW, ATLANTA, GA, 30314","-84.40428216299995,33.75861242000008","17342934","L"
"127400","148  MAPLE ST NW ATLANTA, fulton_county, GA, 30314","Match","Non_Exact","148 MAPLE ST NW, ATLANTA, GA, 30314","-84.40534421699994,33.75866969800006","17342922","L"
"128722","571  NORFOLK ST NW ATLANTA, fulton_county, GA, 303142761","Match","Non_Exact","571 NORFOLK ST NW, ATLANTA, GA, 30314","-84.41864785999996,33.76993103800004","652437131","R"
"128723","537  NORFOLK ST NW ATLANTA, fulton_county, GA, 303142761","Match","Non_Exact","537 NORFOLK ST NW, ATLANTA, GA, 30314","-84.41864610499994,33.76939059000006","652437131","R"
"128724","560  JOSEPH E LOWERY BLVD NW ATLANTA, fulton_county, GA, 303143277","Match","Non_Exact","560 JOSEPH E LOWERY BLVD NW, ATLANTA, GA, 30314","-84.41740367499995,33.77004393200008","652437039","L"
"128725","554  JOSEPH E LOWERY BLVD NW ATLANTA, fulton_county, GA, 303143277","Match","Non_Exact","554 JOSEPH E LOWERY BLVD NW, ATLANTA, GA, 30314","-84.41740562799998,33.76988002500008","17341967","L"
"128726","975  NORTH AVE NW ATLANTA, fulton_county, GA, 303186632","Match","Non_Exact","975 NORTH AVE NW, ATLANTA, GA, 30318","-84.41948356299997,33.76891782400003","17341971","R"
"128727","963  NORTH AVE NW ATLANTA, fulton_county, GA, 303186632","Match","Non_Exact","963 NORTH AVE NW, ATLANTA, GA, 30318","-84.41897742899994,33.76891782400003","17341971","R"
"128728","TEMPLE ST NW ATLANTA, fulton_county, GA, 30314","No_Match"
"128729","445  TEMPLE ST NW ATLANTA, fulton_county, GA, 30314","Match","Non_Exact","445 TEMPLE ST NW, ATLANTA, GA, 30314","-84.42203294799998,33.76575551500002","17341945","R"
"128720","547  CAIRO ST NW ATLANTA, fulton_county, GA, 303142729","Match","Non_Exact","547 CAIRO ST NW, ATLANTA, GA, 30314","-84.41955248399995,33.769750946000045","652437182","R"
