index,input,match,non_exact,street,coordinate,tiger,lr
"80517","780  MORGANTON DR  SUWANEE, fulton_county, GA, 300246116","Match","Non_Exact","780 MORGANTON DR, JOHNS CREEK, GA, 30024","-84.11641571199993,34.04930650500006","627273000","R"
"81849","5940  ROSEDOWN PL  ROSWELL, fulton_county, GA, 30076","No_Match"
"80516","784  MORGANTON DR  SUWANEE, fulton_county, GA, 300246116","Match","Non_Exact","784 MORGANTON DR, JOHNS CREEK, GA, 30024","-84.11646963199996,34.04931657800006","627273000","R"
"80515","792  MORGANTON DR  SUWANEE, fulton_county, GA, 300246116","Match","Non_Exact","792 MORGANTON DR, JOHNS CREEK, GA, 30024","-84.11657778299997,34.04933602600005","627273000","R"
"80514","490  LAHONTAN PASS  JOHNS CREEK, fulton_county, GA, 300241548","Match","Non_Exact","490 LAHONTAN PASS, JOHNS CREEK, GA, 30024","-84.11404871799994,34.04624985500004","627272725","L"
"81845","135  HARNESS TRL  ROSWELL, fulton_county, GA, 300761056","Match","Non_Exact","135 HARNESS TRL, ROSWELL, GA, 30076","-84.35186232799998,34.06280391300004","17351855","R"
"81846","220  HEDGE ROW HOLW  ROSWELL, fulton_county, GA, 300761015","Match","Non_Exact","220 HEDGE ROW HOLLOW, ROSWELL, GA, 30076","-84.35581382899994,34.064172961000054","17351853","L"
"80519","11016  KEMP RD  SUWANEE, fulton_county, GA, 300246119","Match","Non_Exact","11016 KEMP RD, JOHNS CREEK, GA, 30024","-84.11587908399997,34.04955043100006","642165241","L"
"81847","615  HEMBREE RD  ROSWELL, fulton_county, GA, 300761019","Match","Non_Exact","615 HEMBREE RD, ROSWELL, GA, 30076","-84.34976724299997,34.06122116700004","640546336","R"
"80518","11009  KEMP RD  SUWANEE, fulton_county, GA, 300246118","Match","Non_Exact","11009 KEMP RD, JOHNS CREEK, GA, 30024","-84.11591954699998,34.04943324100003","642165241","R"
"81848","595  HEMBREE RD  ROSWELL, fulton_county, GA, 300761062","Match","Non_Exact","595 HEMBREE RD, ROSWELL, GA, 30076","-84.35085278899999,34.06123236900004","17380297","R"
"80520","11008  KEMP RD  SUWANEE, fulton_county, GA, 300246119","Match","Non_Exact","11008 KEMP RD, JOHNS CREEK, GA, 30024","-84.11593120399993,34.049438432000045","642165241","L"
"81852","4020  BELLINGRATH BLVD  ROSWELL, fulton_county, GA, 300761398","Match","Non_Exact","4020 BELLINGRATH BLVD, ROSWELL, GA, 30076","-84.35310632399995,34.046081392000076","17384469","R"
"81853","6040 , fulton_county, GA, 300766302","No_Match"
"81854","7015 , fulton_county, GA, 300766317","No_Match"
"81855","7005 , fulton_county, GA, 300766317","No_Match"
"80524","8578  SPRING BREEZE TER  SUWANEE, fulton_county, GA, 300241540","Match","Non_Exact","8578 SPRING BREEZE TER, JOHNS CREEK, GA, 30024","-84.11394294199994,34.04818257000005","17384746","L"
"80523","8568  SPRING BREEZE TER  JOHNS CREEK, fulton_county, GA, 300241540","Match","Non_Exact","8568 SPRING BREEZE TER, JOHNS CREEK, GA, 30024","-84.11369070399996,34.04811057500007","17384746","L"
"80522","8508  SPRING BREEZE TER  SUWANEE, fulton_county, GA, 300241540","Match","Non_Exact","8508 SPRING BREEZE TER, JOHNS CREEK, GA, 30024","-84.11265404099998,34.04882882100003","17384749","L"
"81850","5020  ROSEDOWN PL  ROSWELL, fulton_county, GA, 300766305","Match","Non_Exact","5020 ROSEDOWN PL, ROSWELL, GA, 30076","-84.35409783399996,34.04884335400004","17384473","R"
"80521","535 , fulton_county, GA, 300241539","No_Match"
