index,input,match,non_exact,street,coordinate,tiger,lr
"273560","1040  GUNTER CT  ALPHARETTA, fulton_county, GA, 300223508","Match","Non_Exact","1040 GUNTER CT, JOHNS CREEK, GA, 30022","-84.27421915999997,34.04622449300007","17389292","L"
"274891","190  CEDAR WOOD CT  ATLANTA, fulton_county, GA, 303494108","No_Match"
"274890","2879  MIDDLEBURG DR  COLLEGE PARK, fulton_county, GA, 303494173","Match","Non_Exact","2879 MIDDLEBURG DR, ATLANTA, GA, 30349","-84.48540377099994,33.59196527700004","17339323","L"
"272230","1010  DASSOW CT  ALPHARETTA, fulton_county, GA, 300094723","Match","Non_Exact","1010 DASSOW CT, MILTON, GA, 30009","-84.31701738499999,34.047762668000075","17419264","L"
"273562","825  MASHBURN DR  ALPHARETTA, fulton_county, GA, 300223500","Match","Non_Exact","825 MASHBURN DR, JOHNS CREEK, GA, 30022","-84.27354279699995,34.049743301000035","17389282","R"
"274893","2895  HARPER VALLEY DR  ATLANTA, fulton_county, GA, 303494115","No_Match"
"272231","1081  DASSOW CT  ALPHARETTA, fulton_county, GA, 300094724","Match","Non_Exact","1081 DASSOW CT, MILTON, GA, 30009","-84.31783429899997,34.04742990600005","17419265","R"
"273561","615  TATUM CT  ALPHARETTA, fulton_county, GA, 300221510","Match","Non_Exact","615 TATUM CT, JOHNS CREEK, GA, 30022","-84.27292632299998,34.04687249800003","17389328","R"
"274892","2885  LAJEAN DR  COLLEGE PARK, fulton_county, GA, 303494147","Match","Non_Exact","2885 LAJEAN DR, ATLANTA, GA, 30349","-84.48260756799993,33.58760828100003","17339343","R"
"272232","1655  MANSELL RD  ALPHARETTA, fulton_county, GA, 300094850","Match","Non_Exact","1655 MANSELL RD, MILTON, GA, 30009","-84.31776027299998,34.04025379500007","17395102","R"
"273564","925  GUNTER CT  ALPHARETTA, fulton_county, GA, 300223502","Match","Non_Exact","925 GUNTER CT, JOHNS CREEK, GA, 30022","-84.27462315799994,34.04966585000005","17389283","R"
"274895","2965  HARPER VALLEY DR  COLLEGE PARK, fulton_county, GA, 303494143","No_Match"
"272233","2175  MANSELL RD  ALPHARETTA, fulton_county, GA, 300094767","Match","Non_Exact","2175 MANSELL RD, MILTON, GA, 30009","-84.31389147499993,34.03978689300004","17419266","R"
"273563","835  MASHBURN DR  ALPHARETTA, fulton_county, GA, 300223500","Match","Non_Exact","835 MASHBURN DR, JOHNS CREEK, GA, 30022","-84.27362824199997,34.049638869000034","17389282","R"
"274894","2935  HARPER VALLEY DR  ATLANTA, fulton_county, GA, 303494143","No_Match"
"272234","1300  HOLCOMB BRIDGE RD  ROSWELL, fulton_county, GA, 30076","Match","Non_Exact","1300 HOLCOMB BRIDGE RD, ROSWELL, GA, 30076","-84.32695494399997,34.02245041100008","17367926","L"
"273566","1155  GUNTER CT  ALPHARETTA, fulton_county, GA, 300223510","Match","Non_Exact","1155 GUNTER CT, JOHNS CREEK, GA, 30022","-84.27217246599997,34.04533603600004","17389279","R"
"274897","2900  HARPER VALLEY DR  ATLANTA, fulton_county, GA, 303494144","No_Match"
"272235","465  LIBERTY TRCE  ROSWELL, fulton_county, GA, 300761776","Match","Non_Exact","465 LIBERTY TRCE, ROSWELL, GA, 30076","-84.32137330299997,34.03510313800007","639073699","R"
"273565","1090  GUNTER CT  ALPHARETTA, fulton_county, GA, 300223508","Match","Non_Exact","1090 GUNTER CT, JOHNS CREEK, GA, 30022","-84.27217445599996,34.04534687600005","17389279","L"
"274896","2950  HARPER VALLEY DR  ATLANTA, fulton_county, GA, 303494144","No_Match"
"272236","425  LIBERTY TRCE  ROSWELL, fulton_county, GA, 300761776","Match","Non_Exact","425 LIBERTY TRCE, ROSWELL, GA, 30076","-84.32168328799997,34.035107168000025","639073699","R"
"273568","1075  SEALE DR  ALPHARETTA, fulton_county, GA, 300227695","Match","Non_Exact","1075 SEALE DR, JOHNS CREEK, GA, 30022","-84.27221997499998,34.04877636400005","17389300","R"
"274899","2840  LAJEAN DR  ATLANTA, fulton_county, GA, 303494146","Match","Non_Exact","2840 LAJEAN DR, ATLANTA, GA, 30349","-84.48198937499996,33.58771482700007","17339345","L"
"272237","1560  OLD ALABAMA RD  ROSWELL, fulton_county, GA, 300762102","No_Match"
"273567","1015  SEALE DR  ALPHARETTA, fulton_county, GA, 300223599","Match","Non_Exact","1015 SEALE DR, JOHNS CREEK, GA, 30022","-84.27298858499995,34.04983641600006","17389335","R"
