index,input,match,non_exact,street,coordinate,tiger,lr
"195509","11070  AMBERTON XING  DULUTH, fulton_county, GA, 300977103","Match","Non_Exact","11070 AMBERTON CROSSING, DULUTH, GA, 30097","-84.14896375999996,34.048928243000034","17380745","L"
"195508","7160  DEVONHALL WAY  DULUTH, fulton_county, GA, 300971898","Match","Non_Exact","7160 DEVONHALL WAY, DULUTH, GA, 30097","-84.14982925299995,34.04940648500008","17434212","L"
"196839","7606  SAINT CHARLES SQ  ROSWELL, fulton_county, GA, 300753872","Match","Non_Exact","7606 SAINT CHARLES SQ, MOUNTAIN PARK, GA, 30075","-84.35322587899998,34.024783583000044","17384299","L"
"195501","300  LONGVUE CT  DULUTH, fulton_county, GA, 300971837","Match","Non_Exact","300 LONGVUE CT, DULUTH, GA, 30097","-84.15526171099998,34.03738309500005","17380584","L"
"196833","3000  FORREST WALK  ROSWELL, fulton_county, GA, 300754251","Match","Non_Exact","3000 FORREST WALK, MOUNTAIN PARK, GA, 30075","-84.35623817399994,34.02660932200007","651224865","L"
"195500","10670  MONTCLAIR WAY  DULUTH, fulton_county, GA, 300971842","Match","Non_Exact","10670 MONTCLAIR WAY, DULUTH, GA, 30097","-84.15442920999999,34.036808704000066","17380583","L"
"196834","1120  SARATOGA RD  ROSWELL, fulton_county, GA, 300753820","Match","Non_Exact","1120 SARATOGA RD, MOUNTAIN PARK, GA, 30075","-84.35063776599998,34.02843451600006","17352375","L"
"195503","11235  QUAILBROOK CHASE   DULUTH, fulton_county, GA, 300971849","Match","Non_Exact","11235 QUAILBROOK CHASE, DULUTH, GA, 30097","-84.14866409099994,34.052700886000025","17380776","R"
"196831","190  BLESSING WAY  ROSWELL, fulton_county, GA, 300753882","Match","Non_Exact","190 BLESSING WAY, MOUNTAIN PARK, GA, 30075","-84.35472006699996,34.025978407000025","624934448","R"
"195502","510  CLARIDGE WALK CT  DULUTH, fulton_county, GA, 300971861","Match","Non_Exact","510 CLARIDGE WALK CT, DULUTH, GA, 30097","-84.14791592099994,34.054575912000075","17402695","L"
"196832","290  BLESSING WAY  ROSWELL, fulton_county, GA, 300753851","Match","Non_Exact","290 BLESSING WAY, MOUNTAIN PARK, GA, 30075","-84.35465744199996,34.02635711600004","624934448","R"
"195505","11310  QUAILBROOK CHASE   DULUTH, fulton_county, GA, 300971851","Match","Non_Exact","11310 QUAILBROOK CHASE, DULUTH, GA, 30097","-84.14805140599998,34.054856107000035","17380801","L"
"196837","NORCROSS ST  ROSWELL, fulton_county, GA, 30075","No_Match"
"195504","11320  QUAILBROOK CHASE   DULUTH, fulton_county, GA, 300971851","Match","Non_Exact","11320 QUAILBROOK CHASE, DULUTH, GA, 30097","-84.14803928999999,34.05506667100008","17380801","L"
"196838","8006  SAINT CHARLES SQ  ROSWELL, fulton_county, GA, 300753863","Match","Non_Exact","8006 SAINT CHARLES SQ, MOUNTAIN PARK, GA, 30075","-84.35323133299994,34.02421534500007","17384299","L"
"195507","7165  DEVONHALL WAY  JOHNS CREEK, fulton_county, GA, 300971899","Match","Non_Exact","7165 DEVONHALL WAY, DULUTH, GA, 30097","-84.14903629399998,34.049872513000025","17380750","R"
"196835","1170  SARATOGA RD  ROSWELL, fulton_county, GA, 300753820","Match","Non_Exact","1170 SARATOGA RD, MOUNTAIN PARK, GA, 30075","-84.35015207099997,34.028450502000055","17352375","L"
"195506","11085  AMBERTON XING  DULUTH, fulton_county, GA, 300977104","Match","Non_Exact","11085 AMBERTON CROSSING, DULUTH, GA, 30097","-84.14895261199996,34.04900703900006","17380745","R"
"196836","7301  SAINT CHARLES SQ  ROSWELL, fulton_county, GA, 300753870","Match","Non_Exact","7301 SAINT CHARLES SQ, MOUNTAIN PARK, GA, 30075","-84.35324081499994,34.02460583300007","17384299","R"
"196830","2225  CONSTITUTION CT  ROSWELL, fulton_county, GA, 300757901","Match","Non_Exact","2225 CONSTITUTION CT, MOUNTAIN PARK, GA, 30075","-84.35268311299996,34.02822279900005","17432368","R"
"195519","11330  HAVENWOOD DR  DULUTH, fulton_county, GA, 300977135","Match","Non_Exact","11330 HAVENWOOD DR, DULUTH, GA, 30097","-84.14568196099998,34.053410788000065","17380784","L"
"195512","7295  DEVONHALL WAY  JOHNS CREEK, fulton_county, GA, 300977101","Match","Non_Exact","7295 DEVONHALL WAY, DULUTH, GA, 30097","-84.14561760299995,34.05175822700005","17380758","R"
"196844","101  WARM SPRINGS CIR  ROSWELL, fulton_county, GA, 300754964","Match","Non_Exact","101 WARM SPRINGS CIR, MOUNTAIN PARK, GA, 30075","-84.35724256199995,34.00802869300003","17395731","L"
"195511","7255  DEVONHALL WAY  DULUTH, fulton_county, GA, 300977101","Match","Non_Exact","7255 DEVONHALL WAY, DULUTH, GA, 30097","-84.14677786999994,34.051076015000035","17380756","R"
"196845","109  WARM SPRINGS CIR  ROSWELL, fulton_county, GA, 300754964","Match","Non_Exact","109 WARM SPRINGS CIR, MOUNTAIN PARK, GA, 30075","-84.35724665199996,34.00796234300003","17395731","L"
"195514","11270  HAVENWOOD DR  DULUTH, fulton_county, GA, 300971867","Match","Non_Exact","11270 HAVENWOOD DR, DULUTH, GA, 30097","-84.14564212699997,34.05279449900007","17380778","L"
"196842","1010  RIVER MILL CIR  ROSWELL, fulton_county, GA, 300755176","Match","Non_Exact","1010 RIVER MILL CIR, MOUNTAIN PARK, GA, 30075","-84.35417362999993,34.00761406600003","17418211","L"
"195513","140  CHANDON CT  DULUTH, fulton_county, GA, 300977102","Match","Non_Exact","140 CHANDON CT, DULUTH, GA, 30097","-84.14755185899998,34.049739697000064","17380755","L"
"196843","1013  RIVER MILL CIR  ROSWELL, fulton_county, GA, 300755176","Match","Non_Exact","1013 RIVER MILL CIR, MOUNTAIN PARK, GA, 30075","-84.35554695199994,34.00813115600005","17381273","R"
"195516","290  SAINT DEVON XING  DULUTH, fulton_county, GA, 300978067","Match","Non_Exact","290 ST DEVON CROSSING, DULUTH, GA, 30097","-84.14716496499994,34.053111295000065","17380780","L"
"196848","211  WARM SPRINGS CIR  ROSWELL, fulton_county, GA, 300754966","Match","Non_Exact","211 WARM SPRINGS CIR, MOUNTAIN PARK, GA, 30075","-84.35708786499998,34.00713953800005","17395731","L"
"195515","7300  DEVONHALL WAY  DULUTH, fulton_county, GA, 300971864","Match","Non_Exact","7300 DEVONHALL WAY, DULUTH, GA, 30097","-84.14545237199997,34.05200315600007","17380758","L"
"196849","210  WARM SPRINGS CIR  ROSWELL, fulton_county, GA, 300754966","Match","Non_Exact","210 WARM SPRINGS CIR, MOUNTAIN PARK, GA, 30075","-84.35710104299994,34.00714047400004","17395731","R"
