index,input,match,non_exact,street,coordinate,tiger,lr
"66211","300  JOHNSON FERRY RD NE ATLANTA, fulton_county, GA, 303284186","Match","Non_Exact","300 JOHNSON FERRY RD NE, ATLANTA, GA, 30328","-84.37892007199997,33.925041907000036","17333244","L"
"67542","250  PHARR RD NE ATLANTA, fulton_county, GA, 303052275","Match","Non_Exact","250 PHARR RD NE, ATLANTA, GA, 30305","-84.37914338499996,33.83706603100006","17335417","L"
"68874","9 N BOUNDARY PL NW ATLANTA, fulton_county, GA, 303181434","No_Match"
"66212","300  JOHNSON FERRY RD NE SANDY SPRINGS, fulton_county, GA, 303284186","Match","Non_Exact","300 JOHNSON FERRY RD NE, ATLANTA, GA, 30328","-84.37892007199997,33.925041907000036","17333244","L"
"67543","250  PHARR RD NE ATLANTA, fulton_county, GA, 303052276","Match","Non_Exact","250 PHARR RD NE, ATLANTA, GA, 30305","-84.37914338499996,33.83706603100006","17335417","L"
"68873","8 N BOUNDARY PL NW ATLANTA, fulton_county, GA, 303181434","No_Match"
"67540","250  PHARR RD NE ATLANTA, fulton_county, GA, 303052275","Match","Non_Exact","250 PHARR RD NE, ATLANTA, GA, 30305","-84.37914338499996,33.83706603100006","17335417","L"
"68872","5 N BOUNDARY PL NW ATLANTA, fulton_county, GA, 303181434","No_Match"
"66210","300  JOHNSON FERRY RD NE ATLANTA, fulton_county, GA, 303284185","Match","Non_Exact","300 JOHNSON FERRY RD NE, ATLANTA, GA, 30328","-84.37892007199997,33.925041907000036","17333244","L"
"67541","250  PHARR RD NE ATLANTA, fulton_county, GA, 303052275","Match","Non_Exact","250 PHARR RD NE, ATLANTA, GA, 30305","-84.37914338499996,33.83706603100006","17335417","L"
"68871","12  KINGS TAVERN PL NW ATLANTA, fulton_county, GA, 303181426","Match","Non_Exact","12 KINGS TAVERN PL NW, ATLANTA, GA, 30318","-84.44197927499994,33.82336943700005","17333880","R"
"66215","300  JOHNSON FERRY RD NE SANDY SPRINGS, fulton_county, GA, 303284188","Match","Non_Exact","300 JOHNSON FERRY RD NE, ATLANTA, GA, 30328","-84.37892007199997,33.925041907000036","17333244","L"
"67546","250  PHARR RD NE ATLANTA, fulton_county, GA, 303052276","Match","Non_Exact","250 PHARR RD NE, ATLANTA, GA, 30305","-84.37914338499996,33.83706603100006","17335417","L"
"68878","1157  LIBERTY PKWY NW ATLANTA, fulton_county, GA, 303189393","Match","Non_Exact","1157 LIBERTY PKWY NW, ATLANTA, GA, 30318","-84.44347540199999,33.818289478000054","636130394","L"
"66216","300  JOHNSON FERRY RD NE SANDY SPRINGS, fulton_county, GA, 303284158","Match","Non_Exact","300 JOHNSON FERRY RD NE, ATLANTA, GA, 30328","-84.37892007199997,33.925041907000036","17333244","L"
"67547","250  PHARR RD NE ATLANTA, fulton_county, GA, 303052276","Match","Non_Exact","250 PHARR RD NE, ATLANTA, GA, 30305","-84.37914338499996,33.83706603100006","17335417","L"
"68877","1096  LIBERTY PKWY NW ATLANTA, fulton_county, GA, 303189376","Match","Non_Exact","1096 LIBERTY PKWY NW, ATLANTA, GA, 30318","-84.44379999899996,33.81779337800003","636130394","R"
"66213","300  JOHNSON FERRY RD NE SANDY SPRINGS, fulton_county, GA, 303284179","Match","Non_Exact","300 JOHNSON FERRY RD NE, ATLANTA, GA, 30328","-84.37892007199997,33.925041907000036","17333244","L"
"67544","250  PHARR RD NE ATLANTA, fulton_county, GA, 303052276","Match","Non_Exact","250 PHARR RD NE, ATLANTA, GA, 30305","-84.37914338499996,33.83706603100006","17335417","L"
"68876","10  SCOTLAND PL NW ATLANTA, fulton_county, GA, 303181452","Match","Non_Exact","10 SCOTLAND PL NW, ATLANTA, GA, 30318","-84.44068176299999,33.82341713500006","17333932","R"
"66214","300  JOHNSON FERRY RD NE ATLANTA, fulton_county, GA, 303284181","Match","Non_Exact","300 JOHNSON FERRY RD NE, ATLANTA, GA, 30328","-84.37892007199997,33.925041907000036","17333244","L"
"67545","250  PHARR RD NE ATLANTA, fulton_county, GA, 303052276","Match","Non_Exact","250 PHARR RD NE, ATLANTA, GA, 30305","-84.37914338499996,33.83706603100006","17335417","L"
"68875","13  SURRY COUNTY PL NW ATLANTA, fulton_county, GA, 303181412","Match","Non_Exact","13 SURRY COUNTY PL NW, ATLANTA, GA, 30318","-84.44084346899996,33.82288329600004","17333939","L"
"66219","300  JOHNSON FERRY RD NE SANDY SPRINGS, fulton_county, GA, 303284145","Match","Non_Exact","300 JOHNSON FERRY RD NE, ATLANTA, GA, 30328","-84.37892007199997,33.925041907000036","17333244","L"
"66217","300  JOHNSON FERRY RD NE ATLANTA, fulton_county, GA, 303284184","Match","Non_Exact","300 JOHNSON FERRY RD NE, ATLANTA, GA, 30328","-84.37892007199997,33.925041907000036","17333244","L"
"67548","250  PHARR RD NE ATLANTA, fulton_county, GA, 303052276","Match","Non_Exact","250 PHARR RD NE, ATLANTA, GA, 30305","-84.37914338499996,33.83706603100006","17335417","L"
"66218","300  JOHNSON FERRY RD NE ATLANTA, fulton_county, GA, 303284163","Match","Non_Exact","300 JOHNSON FERRY RD NE, ATLANTA, GA, 30328","-84.37892007199997,33.925041907000036","17333244","L"
