index,input,match,non_exact,street,coordinate,tiger,lr
"29266","7305  SANTA FE PKWY  SANDY SPRINGS, fulton_county, GA, 303506832","Match","Non_Exact","7305 SANTA FE PKWY, DUNWOODY, GA, 30350","-84.36898156899997,33.96393379600005","17392474","R"
"29265","7304  SANTA FE PKWY  ATLANTA, fulton_county, GA, 303506832","Match","Non_Exact","7304 SANTA FE PKWY, DUNWOODY, GA, 30350","-84.36898526499994,33.96392326800003","17392474","L"
"29264","7201  SANTA FE PKWY  SANDY SPRINGS, fulton_county, GA, 303506831","Match","Non_Exact","7201 SANTA FE PKWY, DUNWOODY, GA, 30350","-84.36912527399994,33.96396849700005","17392474","R"
"29263","6310  SANTA FE PKWY  SANDY SPRINGS, fulton_county, GA, 303506829","Match","Non_Exact","6310 SANTA FE PKWY, DUNWOODY, GA, 30350","-84.37003179899995,33.96380279500005","650117118","L"
"29269","8205  SANTA FE PKWY  SANDY SPRINGS, fulton_county, GA, 303506833","Match","Non_Exact","8205 SANTA FE PKWY, DUNWOODY, GA, 30350","-84.36911974699996,33.963967162000074","17392474","R"
"29268","8204  SANTA FE PKWY  SANDY SPRINGS, fulton_county, GA, 303506833","Match","Non_Exact","8204 SANTA FE PKWY, DUNWOODY, GA, 30350","-84.36912344299998,33.963956635000045","17392474","L"
"29267","8203  SANTA FE PKWY  ATLANTA, fulton_county, GA, 303506833","Match","Non_Exact","8203 SANTA FE PKWY, DUNWOODY, GA, 30350","-84.36912251099994,33.96396783000006","17392474","R"
"29262","6306  SANTA FE PKWY  SANDY SPRINGS, fulton_county, GA, 303506829","Match","Non_Exact","6306 SANTA FE PKWY, DUNWOODY, GA, 30350","-84.37005373199997,33.963804872000026","650117118","L"
"29261","6112  SANTA FE PKWY  SANDY SPRINGS, fulton_county, GA, 303506828","Match","Non_Exact","6112 SANTA FE PKWY, DUNWOODY, GA, 30350","-84.37079045799999,33.96437102700003","650117118","L"
"29260","5305  SANTA FE PKWY  SANDY SPRINGS, fulton_county, GA, 303504856","Match","Non_Exact","5305 SANTA FE PKWY, DUNWOODY, GA, 30350","-84.37006319899996,33.96381680400003","650117118","R"
"29277","7130  FAUNSWORTH DR  SANDY SPRINGS, fulton_county, GA, 303281941","Match","Non_Exact","7130 FAUNSWORTH DR, ATLANTA, GA, 30328","-84.38351241799995,33.948872547000065","17404598","L"
"29276","195  DEVONWOOD DR  SANDY SPRINGS, fulton_county, GA, 303281906","No_Match"
"29275","190  DEVONWOOD DR  SANDY SPRINGS, fulton_county, GA, 303281907","No_Match"
"29274","135 W SPALDING DR  SANDY SPRINGS, fulton_county, GA, 303281912","Tie"
"29279","7195  DUNHILL TER  ATLANTA, fulton_county, GA, 303281261","No_Match"
"29278","7135  DUNHILL TER  ATLANTA, fulton_county, GA, 303281261","No_Match"
"29273","707  COLIGNY CT  SANDY SPRINGS, fulton_county, GA, 303505897","Match","Non_Exact","707 COLIGNY CT, DUNWOODY, GA, 30350","-84.36615872899995,33.970397787000024","17437267","R"
"29272","695  COLIGNY CT  SANDY SPRINGS, fulton_county, GA, 303505896","Match","Non_Exact","695 COLIGNY CT, DUNWOODY, GA, 30350","-84.36628051699995,33.970398370000055","17437267","R"
"29271","623  COLIGNY CT  SANDY SPRINGS, fulton_county, GA, 303505896","Match","Non_Exact","623 COLIGNY CT, DUNWOODY, GA, 30350","-84.36701124799998,33.97040187300007","17437267","R"
"29270","WING MILL RD  SANDY SPRINGS, fulton_county, GA, 30350","No_Match"
"29249","4664  LAKE FORREST DR  SANDY SPRINGS, fulton_county, GA, 303422538","No_Match"
"29244","4534  TALL PINES DR NW ATLANTA, fulton_county, GA, 303273323","Match","Non_Exact","4534 TALL PINES DR NW, ATLANTA, GA, 30327","-84.38836453899995,33.879889683000044","17334565","L"
"29243","4546  TALL PINES DR NW ATLANTA, fulton_county, GA, 303273323","Match","Non_Exact","4546 TALL PINES DR NW, ATLANTA, GA, 30327","-84.38857328699999,33.880129873000044","17334565","L"
"29242","4569  DUDLEY LN  SANDY SPRINGS, fulton_county, GA, 303273303","No_Match"
"29241","4566  DUDLEY LN  ATLANTA, fulton_county, GA, 303273333","No_Match"
"29248","70  FORREST LAKE DR  SANDY SPRINGS, fulton_county, GA, 303273311","No_Match"
"29247","4790  MERLENDALE CT  ATLANTA, fulton_county, GA, 303273317","Tie"
"29246","26  BARBARA LN  ATLANTA, fulton_county, GA, 303273302","No_Match"
"29245","4522  TALL PINES DR NW ATLANTA, fulton_county, GA, 303273323","Match","Non_Exact","4522 TALL PINES DR NW, ATLANTA, GA, 30327","-84.38825262699999,33.87961416600007","17334565","L"
"29240","4546  DUDLEY LN  SANDY SPRINGS, fulton_county, GA, 303273321","No_Match"
