index,input,match,non_exact,street,coordinate,tiger,lr
"56890","3704  HARMON LN  FULTONDALE, Jefferson County, AL, 350681154","Match","Non_Exact","3704 HARMON LN, COALBURG, AL, 35068","-86.82333983299998,33.61450579900003","81563946","L"
"56891","2205  ELIZABETH ST  FULTONDALE, Jefferson County, AL, 350681136","Match","Non_Exact","2205 ELIZABETH ST, COALBURG, AL, 35068","-86.82389107199998,33.61323775500006","81563945","R"
"55560","1455  HENDRIX DR  BIRMINGHAM, Jefferson County, AL, 352143949","Match","Non_Exact","1455 HENDRIX DR, FORESTDALE, AL, 35214","-86.88243605399998,33.56711444600006","81727739","R"
"54233","225  ASH CIR  TRUSSVILLE, Jefferson County, AL, 351731803","Match","Non_Exact","225 ASH CIR, TRUSSVILLE, AL, 35173","-86.58929232199995,33.61909682900006","81701929","R"
"55564","1135  CURTIS LN  BIRMINGHAM, Jefferson County, AL, 352144037","No_Match"
"56896","3017  WHISPERING PINES LN  FULTONDALE, Jefferson County, AL, 350681029","Match","Non_Exact","3017 WHISPERING PINES LN, COALBURG, AL, 35068","-86.82791058399994,33.61103041500007","81564090","L"
"54232","221  ASH CIR  TRUSSVILLE, Jefferson County, AL, 351731803","Match","Non_Exact","221 ASH CIR, TRUSSVILLE, AL, 35173","-86.58924179099995,33.61908032900004","81701929","R"
"55563","1448  HERON DR  BIRMINGHAM, Jefferson County, AL, 352143951","Match","Non_Exact","1448 HERON DR, FORESTDALE, AL, 35214","-86.88081362799994,33.56676921500008","81644642","L"
"56897","2703  CENTRE AVE  FULTONDALE, Jefferson County, AL, 350681101","Match","Non_Exact","2703 CENTER AVE, COALBURG, AL, 35068","-86.82614655699996,33.61035947700003","81564100","L"
"54231","133  LONGLEAF LN  TRUSSVILLE, Jefferson County, AL, 35173","Match","Non_Exact","133 LONGLEAF LN, TRUSSVILLE, AL, 35173","-86.58856522899998,33.61894069500005","647579407","R"
"55562","1431  HENDRIX DR  BIRMINGHAM, Jefferson County, AL, 352143949","Match","Non_Exact","1431 HENDRIX DR, FORESTDALE, AL, 35214","-86.88243983499996,33.56683470300004","81727739","R"
"56898","2616  GEORGIA LN  FULTONDALE, Jefferson County, AL, 35068","Match","Non_Exact","2616 GEORGIA LN, COALBURG, AL, 35068","-86.82293174399996,33.61082063400005","81762972","R"
"54230","207  YELLOW WOOD LN  TRUSSVILLE, Jefferson County, AL, 351731858","Match","Non_Exact","207 YELLOW WOOD LN, TRUSSVILLE, AL, 35173","-86.59157785599996,33.61839501400004","640553399","L"
"55561","1451  HENDRIX DR  BIRMINGHAM, Jefferson County, AL, 352143949","No_Match"
"56899","1828  MAPLECREST DR  FULTONDALE, Jefferson County, AL, 350681137","Match","Non_Exact","1828 MAPLECREST DR, COALBURG, AL, 35068","-86.82235651399998,33.60825485200007","636450707","L"
"54237","201  WINTERBERRY LN  TRUSSVILLE, Jefferson County, AL, 351731845","Match","Non_Exact","201 WINTERBERRY LN, TRUSSVILLE, AL, 35173","-86.59306412599994,33.61780858700007","635129211","L"
"55568","1021  FELIX DR  BIRMINGHAM, Jefferson County, AL, 352144013","Match","Non_Exact","1021 FELIX DR, FORESTDALE, AL, 35214","-86.87175209199995,33.56794783600003","81553068","R"
"56892","2601  OVELA DR  FULTONDALE, Jefferson County, AL, 350681161","No_Match"
"54236","205  RIDGEWOOD DR  TRUSSVILLE, Jefferson County, AL, 351731878","Match","Non_Exact","205 RIDGEWOOD DR, TRUSSVILLE, AL, 35173","-86.59270747599999,33.61801996200006","640553714","R"
"55567","1012  FELIX DR  BIRMINGHAM, Jefferson County, AL, 352144034","Match","Non_Exact","1012 FELIX DR, FORESTDALE, AL, 35214","-86.87300004999997,33.56793154700006","81553063","L"
"56893","2204  ELIZABETH ST  FULTONDALE, Jefferson County, AL, 350681135","Match","Non_Exact","2204 ELIZABETH ST, COALBURG, AL, 35068","-86.82390416099997,33.61323657100007","81563945","L"
"54235","25  RIDGEWOOD DR  TRUSSVILLE, Jefferson County, AL, 351731897","Match","Non_Exact","25 RIDGEWOOD DR, TRUSSVILLE, AL, 35173","-86.58920896299998,33.61803536700006","635826839","L"
"55566","1521  FULMER CIR  BIRMINGHAM, Jefferson County, AL, 352144018","Match","Non_Exact","1521 FULMER CIR, FORESTDALE, AL, 35214","-86.87372176499997,33.568188888000066","81553029","R"
"56894","3014  BRAKEFIELD DR  FULTONDALE, Jefferson County, AL, 350681023","Match","Non_Exact","3014 BRAKEFIELD DR, COALBURG, AL, 35068","-86.82931038999999,33.61576121600007","81563936","R"
"54234","87  RIDGEWOOD DR  TRUSSVILLE, Jefferson County, AL, 351731897","Match","Non_Exact","87 RIDGEWOOD DR, TRUSSVILLE, AL, 35173","-86.59178881699995,33.61851851900008","640553714","R"
"55565","1021  RONDA LN  BIRMINGHAM, Jefferson County, AL, 352144023","Match","Non_Exact","1021 RONDA LN, FORESTDALE, AL, 35214","-86.87462738699998,33.57070192900005","81553028","R"
"56895","3016  BRAKEFIELD DR  FULTONDALE, Jefferson County, AL, 350681023","Match","Non_Exact","3016 BRAKEFIELD DR, COALBURG, AL, 35068","-86.82932979299994,33.615701999000066","81563936","R"
"54239","1390  MOUNTAIN LN  GARDENDALE, Jefferson County, AL, 350714200","Match","Non_Exact","1390 MOUNTAIN LN, GARDENDALE, AL, 35071","-86.85956664699995,33.63427836500006","81771097","L"
"54238","200  WINTERBERRY LN  TRUSSVILLE, Jefferson County, AL, 351731844","Match","Non_Exact","200 WINTERBERRY LN, TRUSSVILLE, AL, 35173","-86.59307636199998,33.617804539000076","635129211","R"
"55569","1029  EGRET DR  BIRMINGHAM, Jefferson County, AL, 352144011","Match","Non_Exact","1029 EGRET DR, FORESTDALE, AL, 35214","-86.87150227199999,33.56693446700007","81627508","R"
"54240","4416  CANTERBURY ST  MOUNT OLIVE, Jefferson County, AL, 35117","No_Match"
"55571","1646 N BROWNLEE ST  BIRMINGHAM, Jefferson County, AL, 35207","No_Match"
"55570","1017  EGRET DR  BIRMINGHAM, Jefferson County, AL, 352144011","Match","Non_Exact","1017 EGRET DR, FORESTDALE, AL, 35214","-86.87235878999996,33.56696197800005","81627508","R"
"54244","4237  HATHAWAY LN  MOUNT OLIVE, Jefferson County, AL, 351173445","Match","Non_Exact","4237 HATHAWAY LN, MOUNT OLIVE, AL, 35117","-86.86390271699997,33.63530917200006","81703079","L"
"55575","4534  EMBRY RD  BIRMINGHAM, Jefferson County, AL, 352071108","Match","Non_Exact","4534 EMBRY RD, BIRMINGHAM, AL, 35207","-86.83282692699999,33.573017132000075","81571711","L"
"54243","619  COTTAGE DR  MOUNT OLIVE, Jefferson County, AL, 351173446","Match","Non_Exact","619 COTTAGE DR, MOUNT OLIVE, AL, 35117","-86.86490572499997,33.635956339000074","81703077","R"
"55574","4828 , Jefferson County, AL, 352071210","No_Match"
"54242","4415  CANTERBURY ST  MOUNT OLIVE, Jefferson County, AL, 35117","No_Match"
"55573","4842  MARIANA ST N BIRMINGHAM, Jefferson County, AL, 352071120","Match","Non_Exact","4842 MARIANA ST N, BIRMINGHAM, AL, 35207","-86.83389629299995,33.57830181800006","81707375","R"
"54241","4400  CANTERBURY ST  MOUNT OLIVE, Jefferson County, AL, 351173116","No_Match"
"55572","1608 N BROWNLEE ST  BIRMINGHAM, Jefferson County, AL, 352071100","No_Match"
"54248","4221  HATHAWAY LN  MOUNT OLIVE, Jefferson County, AL, 351173445","Match","Non_Exact","4221 HATHAWAY LN, MOUNT OLIVE, AL, 35117","-86.86390850299995,33.63497741100008","81703079","L"
"55579","4305  DOAK RD N BIRMINGHAM, Jefferson County, AL, 352071605","Match","Non_Exact","4305 DOAK RD N, BIRMINGHAM, AL, 35207","-86.83352799699998,33.57089690300006","81727872","R"
"54247","4209  HATHAWAY LN  MOUNT OLIVE, Jefferson County, AL, 351173445","Match","Non_Exact","4209 HATHAWAY LN, MOUNT OLIVE, AL, 35117","-86.86391245799996,33.63472859400002","81703079","L"
"55578","42  SAYRETON DR  BIRMINGHAM, Jefferson County, AL, 352071600","Match","Non_Exact","42 SAYRETON DR, BIRMINGHAM, AL, 35207","-86.83888639499997,33.56370868400006","81571746","R"
"54246","4220  HATHAWAY LN  MOUNT OLIVE, Jefferson County, AL, 351173443","Match","Non_Exact","4220 HATHAWAY LN, MOUNT OLIVE, AL, 35117","-86.86392365199998,33.63485468600004","81703079","R"
