index,input,match,non_exact,street,coordinate,tiger,lr
"158567","812  4TH TER W BIRMINGHAM, Jefferson County, AL, 352043912","No_Match"
"159899","6516  42ND AVE N BIRMINGHAM, Jefferson County, AL, 352064108","Match","Non_Exact","6516 42ND AVE N, BIRMINGHAM, AL, 35206","-86.74370178099997,33.56166706100004","647630500","L"
"160888","2309  20TH AVE S BIRMINGHAM, Jefferson County, AL, 352231061","Match","Non_Exact","2309 20TH AVE S, BIRMINGHAM, AL, 35223","-86.78313032499995,33.494552440000064","81721101","R"
"158568","1015  GRAYMONT AVE W BIRMINGHAM, Jefferson County, AL, 352043927","Match","Non_Exact","1015 GRAYMONT AVE W, BIRMINGHAM, AL, 35204","-86.85308136399999,33.509358742000074","81555328","L"
"159898","6517  43RD AVE N BIRMINGHAM, Jefferson County, AL, 352064125","Match","Non_Exact","6517 43RD AVE N, BIRMINGHAM, AL, 35206","-86.74370340799999,33.56263487100006","81578399","R"
"160887","2305  20TH AVE S BIRMINGHAM, Jefferson County, AL, 352231064","Match","Non_Exact","2305 20TH AVE S, BIRMINGHAM, AL, 35223","-86.78330092699997,33.49447841400007","81721101","R"
"158565","833  6TH AVE W BIRMINGHAM, Jefferson County, AL, 352043401","Match","Non_Exact","833 6TH AVE W, BIRMINGHAM, AL, 35204","-86.85024866499998,33.510553841000046","639306266","L"
"159897","6808  41ST AVE N BIRMINGHAM, Jefferson County, AL, 352064148","Match","Non_Exact","6808 41ST AVE N, BIRMINGHAM, AL, 35206","-86.74104308699998,33.56103159600008","647630445","L"
"158566","828  GRAYMONT AVE W BIRMINGHAM, Jefferson County, AL, 352043924","Match","Non_Exact","828 GRAYMONT AVE W, BIRMINGHAM, AL, 35204","-86.84973987199999,33.509264951000034","81671844","R"
"159896","6533  41ST AVE N BIRMINGHAM, Jefferson County, AL, 35206","Match","Non_Exact","6533 41ST AVE N, BIRMINGHAM, AL, 35206","-86.74344244599996,33.560331344000076","647565011","R"
"160889","2315  20TH AVE S BIRMINGHAM, Jefferson County, AL, 352231068","Match","Non_Exact","2315 20TH AVE S, BIRMINGHAM, AL, 35223","-86.78287442199996,33.49466347900005","81721101","R"
"160884","2303  20TH AVE S BIRMINGHAM, Jefferson County, AL, 352231065","Match","Non_Exact","2303 20TH AVE S, BIRMINGHAM, AL, 35223","-86.78338622799998,33.494441401000074","81721101","R"
"160883","2428  PARK LN S MOUNTAIN BRK, Jefferson County, AL, 352134012","Match","Non_Exact","2428 PARK LN S, BIRMINGHAM, AL, 35213","-86.78008684199995,33.49376577700008","81721126","L"
"158569","12  10TH AVE W BIRMINGHAM, Jefferson County, AL, 352043211","Match","Non_Exact","12 10TH AVE W, BIRMINGHAM, AL, 35204","-86.83643482299999,33.51811810000004","81723033","R"
"160886","2305  20TH AVE S BIRMINGHAM, Jefferson County, AL, 352231064","Match","Non_Exact","2305 20TH AVE S, BIRMINGHAM, AL, 35223","-86.78330092699997,33.49447841400007","81721101","R"
"160885","2303  20TH AVE S BIRMINGHAM, Jefferson County, AL, 352231065","Match","Non_Exact","2303 20TH AVE S, BIRMINGHAM, AL, 35223","-86.78338622799998,33.494441401000074","81721101","R"
"160880","2455  FAIRWAY DR  MOUNTAIN BRK, Jefferson County, AL, 352134001","Match","Non_Exact","2455 FAIRWAY DR, BIRMINGHAM, AL, 35213","-86.77983255499998,33.49466872800008","81721119","R"
"160882","2416  PARK LN S MOUNTAIN BRK, Jefferson County, AL, 352134012","Match","Non_Exact","2416 PARK LN S, BIRMINGHAM, AL, 35213","-86.78025014099995,33.493769308000026","81721126","L"
"160881","2429  FAIRWAY DR  MOUNTAIN BRK, Jefferson County, AL, 352134001","Match","Non_Exact","2429 FAIRWAY DR, BIRMINGHAM, AL, 35213","-86.77990439499996,33.49466301600006","81721119","R"
"158570","110  10TH AVE W BIRMINGHAM, Jefferson County, AL, 352043134","Match","Non_Exact","110 10TH AVE W, BIRMINGHAM, AL, 35204","-86.83800915799998,33.51814451200005","81723034","R"
"158571","1006  2ND ST W BIRMINGHAM, Jefferson County, AL, 352043031","Match","Non_Exact","1006 2ND ST W, BIRMINGHAM, AL, 35204","-86.83932355399998,33.518466861000036","81722881","L"
"158574","2  9TH CT W BIRMINGHAM, Jefferson County, AL, 352043737","Match","Non_Exact","2 9TH CT W, BIRMINGHAM, AL, 35204","-86.83625256399995,33.51675942700007","81664672","R"
"158575","121  10TH AVE N BIRMINGHAM, Jefferson County, AL, 352043224","Match","Non_Exact","121 10TH AVE N, BIRMINGHAM, AL, 35204","-86.83419664699994,33.518090147000066","81573927","R"
"158572","16  9TH CT W BIRMINGHAM, Jefferson County, AL, 352043737","Match","Non_Exact","16 9TH CT W, BIRMINGHAM, AL, 35204","-86.83709497099994,33.516769176000025","81664673","R"
"158573","8  9TH CT W BIRMINGHAM, Jefferson County, AL, 352043737","Match","Non_Exact","8 9TH CT W, BIRMINGHAM, AL, 35204","-86.83661110899999,33.516763522000076","81664672","R"
"158556","905  8TH AVE W BIRMINGHAM, Jefferson County, AL, 35204","Match","Non_Exact","905 8TH AVE W, BIRMINGHAM, AL, 35204","-86.85120170499994,33.51187065100004","640552177","L"
"159888","7220  DIVISION AVE  BIRMINGHAM, Jefferson County, AL, 352064713","Match","Non_Exact","7220 DIVISION AVE, BIRMINGHAM, AL, 35206","-86.73283878399997,33.55552072100005","81586264","L"
"160877","1527  19TH ST S BIRMINGHAM, Jefferson County, AL, 352055627","Match","Non_Exact","1527 19TH ST S, BIRMINGHAM, AL, 35205","-86.79520727699997,33.494920670000056","647643179","L"
"158557","619  11TH ST W BIRMINGHAM, Jefferson County, AL, 352043448","Match","Non_Exact","619 11TH ST W, BIRMINGHAM, AL, 35204","-86.85419964799996,33.51108202000006","81722726","R"
"159887","7204  DIVISION AVE  BIRMINGHAM, Jefferson County, AL, 352064713","Match","Non_Exact","7204 DIVISION AVE, BIRMINGHAM, AL, 35206","-86.73298240699995,33.555370795000044","81586264","L"
"160876","103  ABBEY RD  BIRMINGHAM, Jefferson County, AL, 352055645","Match","Non_Exact","103 ABBEY RD, BIRMINGHAM, AL, 35205","-86.79324752299999,33.494904494000025","618694929","L"
"158554","734  8TH CT W BIRMINGHAM, Jefferson County, AL, 352043524","Match","Non_Exact","734 8TH CT W, BIRMINGHAM, AL, 35204","-86.84805551399995,33.51306075900004","81555021","R"
"159886","7202  DIVISION AVE  BIRMINGHAM, Jefferson County, AL, 352064713","Match","Non_Exact","7202 DIVISION AVE, BIRMINGHAM, AL, 35206","-86.73300035999995,33.555352054000025","81586264","L"
"160879","1900  16TH AVE S BIRMINGHAM, Jefferson County, AL, 352055607","Match","Non_Exact","1900 16TH AVE S, BIRMINGHAM, AL, 35205","-86.79440714099997,33.49468456000005","81720927","L"
"158555","823  ARKADELPHIA RD  BIRMINGHAM, Jefferson County, AL, 352043441","Match","Non_Exact","823 ARKADELPHIA RD, BIRMINGHAM, AL, 35204","-86.84922429499994,33.51289161500006","81722788","R"
"159885","7205  1ST AVE N BIRMINGHAM, Jefferson County, AL, 352064720","Match","Non_Exact","7205 1ST AVE N, BIRMINGHAM, AL, 35206","-86.73407429799994,33.556107600000075","81578852","R"
"160878","1543  19TH ST S BIRMINGHAM, Jefferson County, AL, 352055627","Match","Non_Exact","1543 19TH ST S, BIRMINGHAM, AL, 35205","-86.79532125199995,33.494603967000046","647643179","L"
"160873","1913  16TH AVE S BIRMINGHAM, Jefferson County, AL, 352055640","Match","Non_Exact","1913 16TH AVE S, BIRMINGHAM, AL, 35205","-86.79427745899994,33.49516744700003","81720929","R"
"160872","1905  16TH AVE S BIRMINGHAM, Jefferson County, AL, 352055642","Match","Non_Exact","1905 16TH AVE S, BIRMINGHAM, AL, 35205","-86.79430085499996,33.49496741100006","81720929","R"
"158558","1008  6TH AVE W BIRMINGHAM, Jefferson County, AL, 352043407","Match","Non_Exact","1008 6TH AVE W, BIRMINGHAM, AL, 35204","-86.85311683499998,33.51027521300006","81722737","R"
"160875","1700  RICHARD ARRINGTON JR BLVD S BIRMINGHAM, Jefferson County, AL, 35205","Match","Non_Exact","1700 RICHARD ARRINGTON JR BLVD S, BIRMINGHAM, AL, 35205","-86.79253081099995,33.49630549500006","81576914","R"
"158559","1120  7TH AVE W BIRMINGHAM, Jefferson County, AL, 352043409","Match","Non_Exact","1120 7TH AVE W, BIRMINGHAM, AL, 35204","-86.85514176399994,33.51110773900007","81722695","R"
"159889","7228  DIVISION AVE  BIRMINGHAM, Jefferson County, AL, 352064713","Match","Non_Exact","7228 DIVISION AVE, BIRMINGHAM, AL, 35206","-86.73276697299997,33.555595684000025","81586264","L"
"160874","1913  16TH AVE S BIRMINGHAM, Jefferson County, AL, 352055640","Match","Non_Exact","1913 16TH AVE S, BIRMINGHAM, AL, 35205","-86.79427745899994,33.49516744700003","81720929","R"
"160871","1600  RICHARD ARRINGTON JR BLVD S BIRMINGHAM, Jefferson County, AL, 35205","Match","Non_Exact","1600 RICHARD ARRINGTON JR BLVD S, BIRMINGHAM, AL, 35205","-86.79253553799998,33.49648332800007","81576914","R"
"160870","1812  WOODCREST RD  BIRMINGHAM, Jefferson County, AL, 352091364","No_Match"
"159891","6825  41ST AVE N BIRMINGHAM, Jefferson County, AL, 352064149","Match","Non_Exact","6825 41ST AVE N, BIRMINGHAM, AL, 35206","-86.74080234199994,33.56101800000005","647630445","R"
