index,input,match,non_exact,street,coordinate,tiger,lr
"170209","5319  COTTAGE LN  HOOVER, Jefferson County, AL, 352265048","Match","Non_Exact","5319 COTTAGE LN, BIRMINGHAM, AL, 35226","-86.87033910899999,33.36054143100006","81665556","R"
"170208","5287  COTTAGE LN  HOOVER, Jefferson County, AL, 352265047","Match","Non_Exact","5287 COTTAGE LN, BIRMINGHAM, AL, 35226","-86.87013252999998,33.36090983400004","81665556","R"
"171539","4821  MOUNTAIN GAP DR  BESSEMER, Jefferson County, AL, 35022","Match","Non_Exact","4821 MOUNTAIN GAP DR, BESSEMER, AL, 35022","-86.98215992999997,33.33792316600005","649301458","L"
"169221","540  PARK AVE  HOOVER, Jefferson County, AL, 352261219","Match","Non_Exact","540 PARK AVE, BIRMINGHAM, AL, 35226","-86.85441458999998,33.407636327000034","81559874","L"
"169220","524  PARK AVE  HOOVER, Jefferson County, AL, 352261219","Match","Non_Exact","524 PARK AVE, BIRMINGHAM, AL, 35226","-86.85424721999999,33.40609568800005","629101492","L"
"169223","2236  HAWKSBURY LN  HOOVER, Jefferson County, AL, 352261208","Match","Non_Exact","2236 HAWKSBURY LN, BIRMINGHAM, AL, 35226","-86.85046863699995,33.40678066300006","81629032","R"
"169222","2300  HAWKSBURY LN  HOOVER, Jefferson County, AL, 352261523","Match","Non_Exact","2300 HAWKSBURY LN, BIRMINGHAM, AL, 35226","-86.84802046599998,33.40672364000005","645917023","R"
"169214","720  VALLEY ST  HOOVER, Jefferson County, AL, 352261242","Match","Non_Exact","720 VALLEY ST, BIRMINGHAM, AL, 35226","-86.84939379299999,33.416766573000075","81559886","L"
"170203","5611  COLONY LN  HOOVER, Jefferson County, AL, 352265107","Match","Non_Exact","5611 COLONY LN, BIRMINGHAM, AL, 35226","-86.86891757399997,33.35741460700007","641618308","L"
"171534","4894  MOUNTAIN GAP DR  BESSEMER, Jefferson County, AL, 350228612","Match","Non_Exact","4894 MOUNTAIN GAP DR, BESSEMER, AL, 35022","-86.98075556099997,33.337021064000055","649301458","R"
"172866","4125  RIVER WALK LN  VESTAVIA HILLS, Jefferson County, AL, 352166815","Match","Non_Exact","4125 RIVER WALK LN, BIRMINGHAM, AL, 35216","-86.77985058299998,33.37938732500004","81670418","R"
"169213","716  VALLEY ST  HOOVER, Jefferson County, AL, 352261242","Match","Non_Exact","716 VALLEY ST, BIRMINGHAM, AL, 35226","-86.84965909799996,33.416534874000035","81559880","L"
"170202","5640  COLONY LN  HOOVER, Jefferson County, AL, 352265106","Match","Non_Exact","5640 COLONY LN, BIRMINGHAM, AL, 35226","-86.86889773699994,33.35699830100003","641618308","R"
"171533","5866  RIDGELINE DR  BESSEMER, Jefferson County, AL, 350228602","Match","Non_Exact","5866 RIDGELINE DR, BESSEMER, AL, 35022","-86.98044553499994,33.336669691000054","646654778","R"
"172867","1589  BALMORAL DR  HOOVER, Jefferson County, AL, 352446520","No_Match"
"169216","2469  MOUNTAIN DR  HOOVER, Jefferson County, AL, 352261265","No_Match"
"170201","5664  COLONY LN  HOOVER, Jefferson County, AL, 352265106","Match","Non_Exact","5664 COLONY LN, BIRMINGHAM, AL, 35226","-86.86889179799994,33.35662973900003","641618308","R"
"171532","4940  OWENS LOOP  BESSEMER, Jefferson County, AL, 350228607","Match","Non_Exact","4940 OWENS LOOP, BESSEMER, AL, 35022","-86.98220463199993,33.33571785100003","625165698","R"
"172868","1693  SHADES POINTE DR  HOOVER, Jefferson County, AL, 352446503","Match","Non_Exact","1693 SHADES POINTE DR, BIRMINGHAM, AL, 35244","-86.88490867699994,33.32726316500003","81616197","L"
"169215","640  CLEARVIEW RD  HOOVER, Jefferson County, AL, 352261579","Match","Non_Exact","640 CLEARVIEW RD, BIRMINGHAM, AL, 35226","-86.84767253599995,33.41523342700003","81697073","L"
"170200","5760  COLONY LN  HOOVER, Jefferson County, AL, 352265104","Match","Non_Exact","5760 COLONY LN, BIRMINGHAM, AL, 35226","-86.86884638899994,33.355155952000075","641618308","R"
