index,input,match,non_exact,street,coordinate,tiger,lr
"145250","852  BEAR TRCE  HOOVER, Jefferson County, AL, 352264907","Match","Non_Exact","852 BEAR TRCE, BIRMINGHAM, AL, 35226","-86.85850778199995,33.365034544000025","637680960","L"
"146581","4517  BELL HILL RD  BESSEMER, Jefferson County, AL, 350226945","Match","Non_Exact","4517 BELL HILL RD, BESSEMER, AL, 35022","-86.98814089499996,33.33046471500006","652621939","R"
"146580","6371  POCAHONTAS RD  BESSEMER, Jefferson County, AL, 35022","Match","Non_Exact","6371 POCAHONTAS RD, BESSEMER, AL, 35022","-86.98062295599999,33.319919008000056","81708454","R"
"145254","4953  CRYSTAL CIR  HOOVER, Jefferson County, AL, 352264900","Match","Non_Exact","4953 CRYSTAL CIR, BIRMINGHAM, AL, 35226","-86.85888038499996,33.36746818200004","625331073","L"
"146585","4730  LONGMEADOW DR  BESSEMER, Jefferson County, AL, 350227000","No_Match"
"145253","4957  CRYSTAL CIR  HOOVER, Jefferson County, AL, 352264900","Match","Non_Exact","4957 CRYSTAL CIR, BIRMINGHAM, AL, 35226","-86.85888464399994,33.367307330000074","625331073","L"
"146584","4713  LONGMEADOW DR  BESSEMER, Jefferson County, AL, 350227015","No_Match"
"145252","4961  CRYSTAL CIR  HOOVER, Jefferson County, AL, 352264900","Match","Non_Exact","4961 CRYSTAL CIR, BIRMINGHAM, AL, 35226","-86.85888992799994,33.36714644800003","625331073","L"
"146583","4725  LONGMEADOW DR  BESSEMER, Jefferson County, AL, 350227015","No_Match"
"145251","851  BEAR TRCE  HOOVER, Jefferson County, AL, 352264905","Match","Non_Exact","851 BEAR TRCE, BIRMINGHAM, AL, 35226","-86.85842959199994,33.36512963300004","637680960","R"
"146582","4737  LONGMEADOW DR  BESSEMER, Jefferson County, AL, 350227015","No_Match"
"145247","768  LAKE CREST DR  HOOVER, Jefferson County, AL, 352265089","Match","Non_Exact","768 LAKE CREST DR, BIRMINGHAM, AL, 35226","-86.85726354099995,33.364641353000025","625330975","L"
"146578","6551  LOVELESS PARK LOOP  BESSEMER, Jefferson County, AL, 350226958","Match","Non_Exact","6551 LOVELESS PARK LOOP, BESSEMER, AL, 35022","-86.98535958499997,33.319866500000046","81661653","L"
"145246","1193  HIBISCUS DR  HOOVER, Jefferson County, AL, 352265096","Match","Non_Exact","1193 HIBISCUS DR, BIRMINGHAM, AL, 35226","-86.85970439799996,33.36333876800006","81674540","R"
"146577","2960  LINDSEY LOOP RD  BESSEMER, Jefferson County, AL, 350226840","Match","Non_Exact","2960 LINDSEY LOOP RD, BESSEMER, AL, 35022","-86.94077603099998,33.319842289000064","652568687","R"
"145245","1153  HIBISCUS DR  HOOVER, Jefferson County, AL, 352265095","Match","Non_Exact","1153 HIBISCUS DR, BIRMINGHAM, AL, 35226","-86.86008764299999,33.36498225300005","637496314","R"
"146576","1154  NICHOLE LN  BESSEMER, Jefferson County, AL, 350226402","Match","Non_Exact","1154 NICHOLE LN, BESSEMER, AL, 35022","-86.93672804399995,33.32108152100005","652568734","L"
"145244","1136  HIBISCUS DR  HOOVER, Jefferson County, AL, 352265097","Match","Non_Exact","1136 HIBISCUS DR, BIRMINGHAM, AL, 35226","-86.86009415999996,33.36535666300006","637496314","L"
"146575","1060  OVERHILL RD SE BESSEMER, Jefferson County, AL, 35022","Match","Non_Exact","1060 OVERHILL RD SE, BESSEMER, AL, 35022","-86.93920813199998,33.326635097000064","81562045","L"
"145249","229  ODUM CREST LN  HOOVER, Jefferson County, AL, 352261090","Match","Non_Exact","229 ODUM CREST LN, BIRMINGHAM, AL, 35226","-86.86194607699997,33.36319148800004","81616159","L"
"145248","141  SHADES CREST RD  HOOVER, Jefferson County, AL, 352261075","Match","Non_Exact","141 SHADES CREST RD, BIRMINGHAM, AL, 35226","-86.86084491999998,33.369517608000024","81696495","R"
"146579","6356  POCAHONTAS RD  BESSEMER, Jefferson County, AL, 35022","Match","Non_Exact","6356 POCAHONTAS RD, BESSEMER, AL, 35022","-86.98025039899994,33.31909889600007","81708454","L"
"145261","2037  30TH AVE N BESSEMER, Jefferson County, AL, 350233151","Match","Non_Exact","2037 30TH AVE N, BESSEMER, AL, 35023","-86.98580221599997,33.42727868900005","81547897","R"
"146592","4661  CLUBVIEW DR  BESSEMER, Jefferson County, AL, 350227006","Match","Non_Exact","4661 CLUBVIEW DR, BESSEMER, AL, 35022","-86.99288523799999,33.32700385700008","624095979","L"
"145260","4857  CRYSTAL CIR  HOOVER, Jefferson County, AL, 352264913","Match","Non_Exact","4857 CRYSTAL CIR, BIRMINGHAM, AL, 35226","-86.85695988499998,33.36801565300004","625331074","L"
"146591","4615  CLUBVIEW DR  BESSEMER, Jefferson County, AL, 350227007","No_Match"
"146590","4652  CLUBVIEW DR  BESSEMER, Jefferson County, AL, 350227008","Match","Non_Exact","4652 CLUBVIEW DR, BESSEMER, AL, 35022","-86.99255416899996,33.32695992400005","624095979","R"
"145265","2806  20TH ST N HUEYTOWN, Jefferson County, AL, 350233138","Match","Non_Exact","2806 20TH ST N, BESSEMER, AL, 35023","-86.98473496999998,33.42511419300007","81711367","L"
"146596","6195 N CLUBVIEW CIR  BESSEMER, Jefferson County, AL, 350227029","No_Match"
"145264","1827  29TH AVE N BESSEMER, Jefferson County, AL, 350233110","Match","Non_Exact","1827 29TH AVE N, BESSEMER, AL, 35023","-86.98697535499997,33.423412178000035","81711359","R"
"146595","6163 N CLUBVIEW CIR  BESSEMER, Jefferson County, AL, 350227029","No_Match"
"145263","1810  28TH AVE N HUEYTOWN, Jefferson County, AL, 350233202","Match","Non_Exact","1810 28TH AVE N, BESSEMER, AL, 35023","-86.98672277299994,33.421719522000046","81704993","L"
"146594","6204  LETSON FARMS DR  BESSEMER, Jefferson County, AL, 350227023","Match","Non_Exact","6204 LETSON FARMS DR, BESSEMER, AL, 35022","-86.99491099799997,33.32642175800004","645906647","L"
"145262","2918  20TH ST N BESSEMER, Jefferson County, AL, 350233140","Match","Non_Exact","2918 20TH ST N, BESSEMER, AL, 35023","-86.98580567399995,33.426086987000076","81711349","L"
"146593","4677  CLUBVIEW DR  BESSEMER, Jefferson County, AL, 350227006","Match","Non_Exact","4677 CLUBVIEW DR, BESSEMER, AL, 35022","-86.99355054499995,33.327071201000024","624095979","L"
"145258","4864  CRYSTAL CIR  HOOVER, Jefferson County, AL, 352264914","Match","Non_Exact","4864 CRYSTAL CIR, BIRMINGHAM, AL, 35226","-86.85697599199995,33.368269431000044","625331074","R"
"146589","4656  CLUBVIEW DR  BESSEMER, Jefferson County, AL, 350227008","Match","Non_Exact","4656 CLUBVIEW DR, BESSEMER, AL, 35022","-86.99272064199994,33.326975135000055","624095979","R"
"145257","822  BEAR TRCE  HOOVER, Jefferson County, AL, 352264906","Match","Non_Exact","822 BEAR TRCE, BIRMINGHAM, AL, 35226","-86.85795591599998,33.36674825700004","625331222","L"
"146588","4684  CLUBVIEW DR  BESSEMER, Jefferson County, AL, 350227008","Match","Non_Exact","4684 CLUBVIEW DR, BESSEMER, AL, 35022","-86.99388273599999,33.32710803100008","624095979","R"
"145256","825  BEAR TRCE  HOOVER, Jefferson County, AL, 352264904","Match","Non_Exact","825 BEAR TRCE, BIRMINGHAM, AL, 35226","-86.85797160999994,33.36656095400008","625331222","R"
"146587","4688  CLUBVIEW DR  BESSEMER, Jefferson County, AL, 350227008","Match","Non_Exact","4688 CLUBVIEW DR, BESSEMER, AL, 35022","-86.99404359499994,33.327147119000074","624095979","R"
"145255","4954  CRYSTAL CIR  HOOVER, Jefferson County, AL, 352264902","Match","Non_Exact","4954 CRYSTAL CIR, BIRMINGHAM, AL, 35226","-86.85890514799996,33.36636697000006","625331073","R"
